timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1583437468.543,29.297,32.227,29.297,33.691,1.465,0
1583437468.547,27.832,31.738,25.391,31.250,27.344,0
1583437468.551,24.902,37.109,19.043,28.809,26.367,0
1583437468.555,23.438,30.762,26.367,29.785,33.691,0
1583437468.559,28.320,26.855,33.203,25.391,28.320,0
1583437468.563,31.250,33.691,32.715,29.297,49.316,0
1583437468.567,27.832,33.203,38.086,31.738,50.293,0
1583437468.570,25.391,26.367,35.645,25.391,46.387,0
1583437468.574,26.855,27.832,38.086,28.320,60.059,0
1583437468.578,26.855,14.160,35.645,25.879,40.527,0
1583437468.582,27.344,8.301,33.691,29.297,31.250,0
1583437468.586,31.738,35.156,38.574,35.156,54.199,0
1583437468.583,38.574,49.805,30.762,36.621,91.797,0
1583437468.587,33.691,42.969,28.809,32.227,51.758,0
1583437468.591,30.273,36.133,37.109,33.203,23.926,0
1583437468.595,40.527,42.969,32.227,37.109,64.453,0
1583437468.599,30.762,52.734,29.785,23.926,48.340,0
1583437468.603,27.344,52.734,34.668,23.926,20.508,0
1583437468.607,20.508,43.945,21.484,27.344,110.840,0
1583437468.610,10.742,31.250,26.855,19.043,89.355,0
1583437468.614,21.484,29.785,46.387,18.555,27.344,0
1583437468.618,26.367,23.926,41.992,26.855,16.602,0
1583437468.622,33.691,26.367,31.250,33.691,-29.297,0
1583437468.626,36.133,43.457,28.320,36.621,-36.133,0
1583437468.623,33.691,45.410,19.043,33.691,37.109,0
1583437468.627,30.762,39.551,22.949,25.879,55.176,0
1583437468.631,37.598,47.852,46.387,38.574,27.344,0
1583437468.635,36.133,46.387,42.969,40.039,30.762,0
1583437468.639,29.785,39.062,25.391,27.344,64.453,0
1583437468.643,26.855,30.273,27.344,27.344,28.809,0
1583437468.647,22.949,27.832,36.133,28.809,0.488,0
1583437468.650,29.297,48.828,27.344,32.715,77.148,0
1583437468.654,34.180,49.805,25.391,33.203,121.094,0
1583437468.658,34.668,41.992,31.738,37.109,99.121,0
1583437468.662,31.738,41.504,31.250,37.109,81.543,0
1583437468.666,31.250,42.480,38.574,31.738,64.941,0
1583437468.663,28.320,41.992,34.180,28.320,71.777,0
1583437468.667,29.297,44.434,32.227,27.344,84.473,0
1583437468.671,21.973,36.621,30.762,14.648,83.496,0
1583437468.675,16.113,34.668,28.809,6.836,45.410,0
1583437468.679,20.020,42.480,38.086,13.672,13.184,0
1583437468.683,2.930,34.668,32.227,0.977,-16.602,0
1583437468.687,-16.113,31.250,27.344,-15.137,-38.574,0
1583437468.690,-12.695,34.180,28.320,-12.207,-54.199,0
1583437468.694,-12.695,35.156,31.738,-11.719,-39.551,0
1583437468.698,-30.762,32.227,37.109,-29.785,50.293,0
1583437468.702,-36.621,31.738,41.504,-33.691,56.152,0
1583437468.706,-39.062,37.109,40.039,-33.203,51.270,0
1583437468.724,-40.527,39.551,39.551,-41.504,72.754,0
1583437468.728,-40.039,34.180,41.992,-42.969,87.891,0
1583437468.732,-48.340,30.762,31.250,-43.945,62.988,0
1583437468.736,-46.875,37.598,39.062,-38.574,10.254,0
1583437468.740,-39.062,37.598,52.734,-34.180,50.293,0
1583437468.744,-35.156,39.062,47.852,-39.062,55.664,0
1583437468.748,-32.227,50.293,53.223,-38.086,22.461,0
1583437468.751,-44.922,44.922,51.758,-35.156,45.410,0
1583437468.755,-48.828,35.645,44.922,-35.156,31.250,0
1583437468.759,-43.457,35.645,45.410,-33.691,28.809,0
1583437468.763,-37.598,34.668,45.410,-29.785,81.543,0
1583437468.767,-28.320,30.762,46.875,-21.973,41.992,0
1583437468.763,-25.879,34.668,40.039,-24.902,25.879,0
1583437468.767,-16.602,36.621,39.551,-20.508,38.086,0
1583437468.771,-11.230,31.250,40.527,-12.695,-6.836,0
1583437468.775,-19.531,41.992,37.109,-8.789,5.859,0
1583437468.779,-16.113,44.434,41.992,2.441,41.016,0
1583437468.783,-11.230,35.156,30.762,-3.418,49.316,0
1583437468.787,-1.465,38.574,38.086,0.488,34.180,0
1583437468.790,0.488,42.480,59.570,6.836,-17.090,0
1583437468.794,0.488,45.410,56.641,0.488,-22.461,0
1583437468.798,9.277,44.434,33.691,5.859,39.551,0
1583437468.802,14.160,44.434,21.973,6.348,34.180,0
1583437468.806,21.484,38.574,31.250,8.789,31.738,0
1583437468.803,25.391,31.250,39.062,27.344,-1.465,0
1583437468.807,28.809,38.086,33.691,30.762,5.859,0
1583437468.811,30.273,43.457,32.715,29.297,37.598,0
1583437468.815,24.902,36.621,38.086,32.715,-2.930,0
1583437468.819,33.691,43.945,43.945,42.480,66.406,0
1583437468.823,41.016,50.293,40.527,48.340,79.102,0
1583437468.827,42.480,46.387,28.320,44.434,38.086,0
1583437468.830,44.434,55.176,18.555,41.992,38.086,0
1583437468.834,44.434,57.129,7.812,43.457,35.645,0
1583437468.838,44.922,46.387,6.836,48.340,-17.578,0
1583437468.842,46.875,30.273,29.297,51.758,-41.016,0
1583437468.846,48.340,33.203,44.922,51.270,13.184,0
1583437468.863,50.293,39.062,40.039,54.688,74.219,0
