timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1583421597.596,23.438,39.062,43.457,68.848,-57.129,0
1583421597.600,18.555,34.180,47.852,70.312,20.020,0
1583421597.604,23.438,36.621,49.316,71.289,41.504,0
1583421597.608,28.809,41.992,49.316,73.242,28.320,0
1583421597.612,32.227,45.410,47.363,76.172,66.895,0
1583421597.616,33.691,44.434,45.898,78.125,75.684,0
1583421597.620,36.621,45.410,48.828,76.172,-14.648,0
1583421597.623,40.039,43.945,49.316,70.312,-9.277,0
1583421597.627,34.180,39.062,48.340,69.824,80.078,0
1583421597.631,28.809,42.480,49.316,77.148,102.539,0
1583421597.635,26.855,45.410,45.898,79.590,94.238,0
1583421597.639,23.438,41.992,42.969,73.242,73.730,0
1583421597.634,25.879,44.434,45.410,74.707,67.871,0
1583421597.638,31.738,44.922,46.387,79.590,-7.324,0
1583421597.642,35.645,46.387,46.875,84.961,23.926,0
1583421597.646,38.086,46.875,42.480,81.543,80.566,0
1583421597.650,35.156,43.457,39.062,72.754,28.320,0
1583421597.654,33.203,43.945,43.457,70.312,30.273,0
1583421597.658,31.250,42.969,44.922,69.824,69.824,0
1583421597.661,27.832,43.945,43.945,69.336,39.551,0
1583421597.665,27.832,46.387,43.945,69.336,2.441,0
1583421597.669,28.809,43.945,43.945,70.312,3.906,0
1583421597.673,27.832,41.016,41.504,70.801,15.137,0
1583421597.677,22.949,41.016,35.156,71.289,62.500,0
1583421597.694,22.949,42.480,39.551,65.918,55.176,0
1583421597.698,24.414,41.504,48.340,55.176,-21.973,0
1583421597.702,22.461,38.574,46.387,56.152,4.395,0
1583421597.706,19.531,38.086,41.992,58.105,78.613,0
1583421597.710,18.066,38.086,41.016,57.129,63.477,0
1583421597.714,18.066,36.133,45.898,64.453,56.152,0
1583421597.718,21.484,36.621,45.410,70.312,51.758,0
1583421597.721,19.043,39.551,40.039,67.383,-43.457,0
1583421597.725,19.531,39.551,43.945,68.359,-38.086,0
1583421597.729,26.367,37.598,45.410,71.777,39.551,0
1583421597.733,23.926,38.574,42.480,72.266,37.109,0
1583421597.737,21.973,40.527,42.480,69.336,30.762,0
1583421597.734,20.020,40.527,42.969,68.848,14.160,0
1583421597.738,16.602,41.016,43.457,66.406,-19.043,0
1583421597.742,17.578,41.992,48.828,67.383,-24.902,0
1583421597.746,17.578,39.062,50.293,72.266,35.645,0
1583421597.750,18.066,37.109,45.410,74.707,56.641,0
1583421597.754,22.949,39.062,39.551,76.660,69.824,0
1583421597.758,25.391,39.551,42.480,75.195,91.309,0
1583421597.761,24.414,37.109,50.781,70.312,38.574,0
1583421597.765,26.855,37.109,53.223,73.242,45.410,0
1583421597.769,31.250,39.062,50.293,71.289,42.969,0
1583421597.773,28.320,34.180,47.852,62.988,30.762,0
1583421597.777,25.391,33.203,41.016,57.617,38.574,0
1583421597.774,26.855,36.621,39.062,59.082,37.598,0
1583421597.778,27.832,38.574,42.480,61.035,62.988,0
1583421597.782,33.203,38.574,43.457,58.105,38.574,0
1583421597.786,35.645,39.062,41.504,58.105,8.301,0
1583421597.790,29.785,41.992,32.227,69.336,28.320,0
1583421597.794,27.344,40.527,38.086,71.777,25.391,0
1583421597.798,27.832,38.086,45.410,66.406,46.875,0
1583421597.801,28.809,39.062,50.293,71.777,49.805,0
1583421597.805,24.902,38.574,47.852,74.707,23.438,0
1583421597.809,23.438,38.086,38.574,71.777,-11.719,0
1583421597.813,25.391,38.086,41.016,72.266,13.672,0
1583421597.817,25.391,38.574,43.457,69.824,55.176,0
1583421597.834,26.855,40.527,41.016,67.383,23.438,0
1583421597.838,28.320,39.551,41.992,65.430,-5.859,0
1583421597.842,20.996,40.039,40.527,61.035,-12.695,0
1583421597.846,18.066,42.969,34.668,59.570,56.641,0
1583421597.850,23.926,41.016,38.574,62.012,103.027,0
1583421597.854,26.855,42.480,41.992,66.895,90.820,0
1583421597.858,26.855,40.527,37.598,62.988,43.945,0
1583421597.861,22.949,34.180,38.574,57.617,23.926,0
1583421597.865,16.602,34.668,46.387,63.965,48.828,0
1583421597.869,19.531,37.598,47.852,65.430,38.086,0
1583421597.873,22.461,38.574,44.434,62.500,31.250,0
1583421597.877,21.484,41.992,40.527,62.012,-33.691,0
1583421597.874,23.926,42.480,36.621,64.453,-52.734,0
1583421597.878,20.996,36.621,37.598,61.523,22.461,0
1583421597.882,17.578,37.109,39.551,55.176,27.344,0
1583421597.886,18.066,36.621,40.527,55.176,8.301,0
1583421597.890,18.066,33.203,42.969,61.523,7.812,0
1583421597.894,19.531,35.156,45.898,61.035,-2.441,0
1583421597.898,19.043,36.133,37.109,62.500,63.477,0
1583421597.901,14.648,37.109,27.832,59.570,96.191,0
1583421597.905,11.230,35.645,38.086,55.664,50.781,0
1583421597.909,13.184,34.180,44.434,60.547,26.855,0
1583421597.913,11.719,31.738,38.086,61.523,53.711,0
1583421597.917,14.648,32.715,37.109,62.500,57.129,0
1583421597.914,20.996,38.574,41.504,63.477,64.453,0
1583421597.918,25.879,40.527,41.016,65.430,32.715,0
1583421597.922,29.297,39.062,44.434,71.777,33.203,0
1583421597.926,25.391,39.062,44.434,71.289,44.922,0
1583421597.930,20.996,39.062,39.551,67.871,33.691,0
1583421597.934,24.414,41.504,40.039,68.359,26.367,0
1583421597.938,20.996,40.039,36.621,67.383,42.480,0
1583421597.941,20.996,41.992,37.109,66.895,71.289,0
1583421597.945,24.414,43.457,40.039,63.477,37.598,0
1583421597.949,20.508,41.016,39.062,61.523,0.977,0
1583421597.953,15.625,40.527,42.969,63.477,74.219,0
1583421597.957,17.090,40.527,42.480,65.430,81.543,0
1583421597.974,24.902,40.527,42.480,66.406,38.086,0
1583421597.978,20.996,39.551,44.434,63.477,56.641,0
1583421597.982,21.973,40.039,41.992,62.500,51.270,0
1583421597.986,21.484,42.480,41.504,61.035,47.363,0
1583421597.990,12.207,42.969,41.016,62.012,27.344,0
1583421597.994,14.648,42.969,43.457,61.523,49.805,0
1583421597.998,15.625,45.410,46.387,53.223,38.574,0
1583421598.001,7.324,45.898,48.828,53.223,12.695,0
1583421598.005,-1.953,42.969,46.875,46.875,31.738,0
1583421598.009,-9.277,45.898,48.340,36.133,56.152,0
1583421598.013,-10.254,47.852,52.246,37.109,36.621,0
1583421598.017,-15.137,46.875,51.270,30.762,6.836,0
1583421598.014,-22.461,49.805,55.176,20.020,11.230,0
1583421598.018,-23.926,53.711,56.152,11.230,22.949,0
1583421598.022,-35.156,54.199,53.711,-3.906,76.172,0
1583421598.026,-54.199,52.734,56.641,-14.160,64.453,0
1583421598.030,-67.383,58.105,60.059,-23.926,29.297,0
1583421598.034,-77.637,67.383,62.500,-37.109,32.715,0
1583421598.038,-98.633,63.965,62.500,-52.246,30.273,0
1583421598.041,-114.746,62.012,58.105,-65.430,97.656,0
1583421598.045,-125.488,66.895,64.941,-72.754,101.074,0
1583421598.049,-134.277,67.383,67.383,-84.473,52.734,0
1583421598.053,-144.531,68.359,58.105,-102.539,62.500,0
1583421598.057,-151.367,63.965,58.105,-107.422,62.012,0
1583421598.054,-151.367,64.453,61.035,-107.910,59.082,0
1583421598.058,-158.203,71.289,55.176,-119.629,61.035,0
1583421598.062,-151.855,70.312,56.152,-122.559,36.133,0
1583421598.066,-145.996,66.895,54.199,-123.535,41.504,0
1583421598.070,-147.949,65.430,49.316,-125.000,29.297,0
1583421598.074,-141.602,64.453,49.805,-117.188,3.906,0
1583421598.078,-130.371,63.477,49.316,-105.957,5.859,0
1583421598.081,-125.000,62.012,50.293,-102.539,7.812,0
1583421598.085,-121.582,61.523,48.828,-98.633,0.977,0
1583421598.089,-108.398,55.664,47.363,-83.984,-13.672,0
1583421598.093,-97.656,51.758,48.828,-69.824,22.461,0
1583421598.097,-95.703,51.270,47.852,-62.988,43.457,0
1583421598.114,-83.496,49.805,47.852,-52.734,14.160,0
1583421598.118,-65.430,48.340,46.875,-39.062,-18.066,0
1583421598.122,-55.176,42.480,45.898,-32.227,-28.320,0
1583421598.126,-47.852,39.062,47.363,-26.855,13.672,0
1583421598.130,-33.691,37.598,46.387,-15.137,43.457,0
