timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1583338616.044,28.320,26.367,28.809,27.344,67.383,0
1583338616.048,35.645,24.902,27.344,27.832,56.152,0
1583338616.052,36.621,25.391,27.344,26.855,19.531,0
1583338616.056,28.320,26.367,27.344,21.973,-20.020,0
1583338616.060,25.391,27.832,28.320,24.414,13.184,0
1583338616.064,36.133,27.344,28.809,28.809,9.277,0
1583338616.068,44.434,24.414,26.855,25.391,-33.203,0
1583338616.071,38.574,24.902,25.879,23.926,-45.410,0
1583338616.075,30.273,24.414,25.391,22.949,17.578,0
1583338616.079,35.156,23.438,26.855,28.809,40.039,0
1583338616.083,40.039,26.855,25.391,39.062,58.105,0
1583338616.087,32.227,26.855,24.414,30.273,70.312,0
1583338616.084,23.438,24.902,23.926,21.484,-0.488,0
1583338616.088,25.391,24.414,24.414,21.973,-20.020,0
1583338616.092,34.668,27.344,25.879,27.344,57.617,0
1583338616.096,35.156,29.785,26.855,22.949,88.379,0
1583338616.100,23.926,29.297,26.367,12.207,27.344,0
1583338616.104,21.484,30.273,24.414,19.531,8.301,0
1583338616.108,31.250,28.809,23.438,23.926,42.969,0
1583338616.111,35.645,28.809,24.902,26.855,82.031,0
1583338616.115,27.344,30.762,20.508,17.090,28.320,0
1583338616.119,19.531,30.273,20.020,7.812,7.812,0
1583338616.123,32.715,30.273,24.414,22.461,26.855,0
1583338616.127,40.527,29.785,23.926,27.344,-46.387,0
1583338616.144,32.715,27.344,25.391,25.391,-16.113,0
1583338616.148,27.344,30.273,27.344,21.973,70.312,0
1583338616.152,29.785,30.762,28.809,18.555,33.203,0
1583338616.156,40.039,27.344,30.762,29.785,1.953,0
1583338616.160,35.645,28.320,30.762,28.320,-0.488,0
1583338616.164,23.438,29.785,29.785,26.855,-13.184,0
1583338616.168,26.367,30.273,26.367,25.879,14.648,0
1583338616.171,36.133,31.738,26.855,22.949,-28.320,0
1583338616.175,31.250,28.809,28.320,28.320,-44.434,0
1583338616.179,21.484,28.320,28.320,22.461,-33.691,0
1583338616.183,25.391,31.738,31.250,22.949,-20.020,0
1583338616.187,30.273,34.180,29.785,21.484,20.020,0
1583338616.204,34.668,32.715,28.320,15.137,1.465,0
1583338616.208,33.203,27.344,29.297,18.066,1.953,0
1583338616.212,28.809,28.320,28.809,16.602,99.609,0
1583338616.216,38.574,30.762,28.320,19.531,93.750,0
1583338616.220,43.457,28.809,25.879,19.043,5.371,0
1583338616.224,37.598,29.297,28.320,18.066,-10.254,0
1583338616.228,31.250,29.785,27.832,21.973,25.391,0
1583338616.231,32.715,27.344,26.367,19.531,39.551,0
1583338616.235,41.016,27.832,29.297,26.367,36.133,0
1583338616.239,41.504,30.273,29.297,19.043,46.875,0
1583338616.243,29.785,29.785,25.879,2.930,14.648,0
1583338616.247,26.367,26.367,23.438,10.742,-4.883,0
1583338616.264,35.645,25.879,22.949,19.531,1.953,0
1583338616.268,36.621,26.855,23.926,20.996,-19.531,0
1583338616.272,28.320,27.344,23.438,17.090,7.812,0
1583338616.276,23.438,28.320,23.438,13.672,23.926,0
1583338616.280,32.227,29.297,26.855,22.949,2.930,0
1583338616.284,39.551,29.297,26.855,29.785,6.836,0
1583338616.288,28.809,26.855,25.391,27.344,37.598,0
1583338616.291,22.461,27.344,23.438,14.160,58.105,0
1583338616.295,33.691,27.344,21.484,11.230,13.672,0
1583338616.299,38.086,26.367,23.926,22.461,-18.555,0
1583338616.303,32.227,26.367,22.949,18.066,46.387,0
1583338616.307,23.438,24.414,19.531,13.184,31.738,0
1583338616.364,23.926,23.438,22.461,17.090,-2.441,0
1583338616.368,37.109,25.391,23.926,22.461,14.648,0
1583338616.372,41.016,27.344,20.996,28.809,27.832,0
1583338616.376,28.809,23.926,21.973,23.926,26.855,0
1583338616.380,27.344,22.949,23.926,21.484,47.363,0
1583338616.384,39.551,22.949,20.996,25.391,49.316,0
1583338616.388,40.527,22.949,19.531,22.461,35.156,0
1583338616.391,31.250,26.855,20.020,16.113,23.926,0
1583338616.395,27.832,27.832,20.996,14.648,-2.441,0
1583338616.399,31.250,27.832,21.973,21.973,29.297,0
1583338616.403,34.180,27.832,20.020,19.043,19.531,0
1583338616.407,30.273,30.273,19.531,16.602,72.266,0
1583338616.391,23.438,31.738,20.996,20.508,33.691,0
1583338616.395,28.809,28.320,21.484,23.438,-41.504,0
1583338616.399,41.016,28.809,22.461,32.227,-19.531,0
1583338616.403,38.086,30.273,22.461,25.879,-26.855,0
1583338616.407,31.250,31.738,17.578,16.602,-28.320,0
1583338616.411,30.273,33.203,17.578,21.973,-47.852,0
1583338616.415,35.645,31.738,21.484,31.738,3.418,0
1583338616.418,36.621,30.273,20.996,31.250,45.410,0
1583338616.422,28.809,28.809,20.020,14.648,11.719,0
1583338616.426,28.320,31.250,20.996,20.020,3.906,0
1583338616.430,36.621,33.691,21.484,31.738,41.016,0
1583338616.434,41.504,30.762,21.973,29.297,8.301,0
1583338616.424,29.785,29.785,21.484,25.879,25.879,0
1583338616.428,22.461,29.297,20.508,18.066,93.750,0
1583338616.432,31.738,28.809,19.043,22.949,36.133,0
1583338616.436,39.551,28.809,18.066,27.832,10.742,0
1583338616.440,36.621,29.785,18.066,21.484,-5.371,0
1583338616.444,26.367,28.320,19.043,22.461,52.246,0
1583338616.448,30.762,28.809,21.973,20.996,52.246,0
1583338616.451,37.109,31.738,22.949,26.855,-10.254,0
1583338616.455,28.320,28.809,22.949,24.902,36.621,0
1583338616.459,19.043,25.391,20.508,17.578,50.781,0
1583338616.463,20.020,27.832,18.555,20.996,49.805,0
1583338616.467,27.344,27.344,20.508,22.949,30.273,0
1583338616.483,26.855,23.926,21.973,24.414,54.199,0
1583338616.487,19.043,23.926,22.461,21.484,56.641,0
1583338616.491,19.531,26.855,26.367,15.137,3.906,0
1583338616.495,32.715,27.832,28.320,19.531,23.926,0
1583338616.499,38.574,27.832,27.344,20.996,31.250,0
1583338616.503,33.203,27.344,26.855,17.578,-10.742,0
1583338616.507,31.738,28.320,26.855,16.113,-7.324,0
1583338616.510,37.109,31.250,28.320,17.090,28.809,0
1583338616.514,39.551,27.832,29.297,24.902,49.805,0
1583338616.518,38.574,29.785,26.367,22.949,32.715,0
1583338616.522,30.762,33.691,26.367,17.578,43.457,0
1583338616.526,26.367,30.273,26.855,18.066,52.734,0
1583338616.524,35.156,29.785,22.949,21.484,-21.484,0
1583338616.528,36.133,26.855,22.949,19.043,-7.812,0
1583338616.532,26.855,26.855,23.438,9.766,20.020,0
1583338616.536,24.902,33.203,21.484,16.602,-18.555,0
1583338616.540,33.203,34.180,22.949,29.785,14.648,0
1583338616.544,34.180,33.203,25.391,28.809,53.711,0
1583338616.548,27.832,31.738,26.367,24.414,49.805,0
1583338616.551,29.297,31.250,26.367,19.531,24.902,0
1583338616.555,33.203,31.250,24.902,20.996,-33.203,0
1583338616.559,34.180,30.762,22.461,23.926,-1.465,0
