timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1579292421.979,140.137,39.062,0.488,273.438,58.594,0
1579292421.983,136.230,28.320,-78.613,-285.156,56.152,0
1579292421.987,134.766,29.785,-114.746,-557.617,83.008,0
1579292421.991,166.992,41.016,38.574,-200.684,121.582,0
1579292421.995,151.367,37.598,93.750,-29.785,106.445,0
1579292421.999,70.312,38.574,-56.152,-229.492,75.195,0
1579292422.003,-11.230,45.410,-380.859,-206.055,62.988,0
1579292422.006,-23.438,42.969,-376.465,386.719,70.312,0
1579292422.010,-22.949,37.598,104.980,966.797,84.961,0
1579292422.014,-63.965,41.504,227.051,895.996,45.898,0
1579292422.018,-87.891,38.086,168.457,704.102,43.945,0
1579292422.022,-78.125,29.297,59.082,888.672,8.301,0
1579292422.019,-34.668,31.250,104.492,-980.957,24.414,0
1579292422.023,-30.273,35.645,290.527,990.234,85.449,0
1579292422.027,-69.336,40.039,144.531,988.770,53.223,0
1579292422.031,-68.848,39.062,75.684,998.047,42.969,0
1579292422.035,-59.570,38.086,138.184,-999.512,54.199,0
1579292422.039,-109.863,36.133,93.750,998.535,98.145,0
1579292422.043,-165.039,36.621,41.504,999.512,93.262,0
1579292422.046,-182.617,39.551,-13.672,999.512,19.043,0
1579292422.050,-146.973,39.062,195.801,999.512,35.156,0
1579292422.054,-138.672,39.551,209.473,999.512,56.641,0
1579292422.058,-244.141,40.039,-172.363,999.512,30.273,0
1579292422.062,-226.074,42.480,-98.145,-999.023,9.766,0
1579292422.059,-86.426,41.992,158.203,987.793,0.977,0
1579292422.063,-97.168,35.645,234.863,-984.863,6.836,0
1579292422.067,-120.117,34.180,204.590,944.336,38.086,0
1579292422.071,-111.328,36.133,63.965,641.113,77.637,0
1579292422.075,-161.133,40.039,75.195,709.473,88.867,0
1579292422.079,-159.668,39.551,24.902,975.586,24.902,0
1579292422.083,-159.180,40.527,-108.887,999.023,-73.242,0
1579292422.086,-227.539,35.645,-145.020,769.531,-44.434,0
1579292422.090,-223.145,35.156,-348.633,774.414,25.879,0
1579292422.094,-144.531,40.527,-179.688,994.629,52.246,0
1579292422.098,-142.578,43.457,215.820,-972.656,59.570,0
1579292422.102,-158.691,39.551,210.449,865.723,47.852,0
1579292422.119,-126.953,38.086,116.699,645.508,35.645,0
1579292422.123,-62.988,44.922,57.129,860.352,35.156,0
1579292422.127,-0.977,42.969,158.203,894.531,53.711,0
1579292422.131,12.207,32.715,145.020,382.812,45.898,0
1579292422.135,16.602,30.762,32.227,-51.758,52.734,0
1579292422.139,52.246,39.551,-107.422,-40.039,57.617,0
1579292422.143,80.566,40.039,-243.652,34.668,73.242,0
1579292422.146,89.844,36.133,-161.133,-460.938,75.195,0
1579292422.150,67.383,42.480,-215.332,-967.773,16.113,0
1579292422.154,73.242,48.828,-258.301,-965.820,-8.789,0
1579292422.158,102.051,44.922,-70.312,-956.055,10.254,0
1579292422.162,74.707,34.668,-211.914,-972.168,45.410,0
1579292422.159,42.969,34.180,-352.051,-968.750,9.277,0
1579292422.163,42.969,34.180,-182.617,-968.262,-25.391,0
1579292422.167,56.152,28.809,-73.242,-968.262,19.531,0
1579292422.171,41.992,31.738,18.555,-969.727,50.781,0
1579292422.175,-11.719,34.668,-126.953,-961.426,42.480,0
1579292422.179,-32.227,35.645,-296.875,-980.469,43.945,0
1579292422.183,-0.488,36.133,-224.609,-933.594,48.828,0
1579292422.186,18.555,34.180,-62.012,-787.109,52.734,0
1579292422.190,4.395,38.086,42.969,-866.211,2.930,0
1579292422.194,-32.715,39.062,-184.570,-997.559,-17.090,0
1579292422.198,-8.789,35.156,-401.367,-762.207,22.461,0
1579292422.202,43.945,39.062,-154.785,-328.125,20.996,0
1579292422.199,35.156,44.434,133.789,-237.793,55.176,0
1579292422.203,3.906,36.133,253.418,-497.559,101.074,0
1579292422.207,-6.836,28.809,106.445,-376.953,37.109,0
1579292422.211,6.836,35.156,150.391,55.176,41.504,0
1579292422.215,3.906,30.762,329.590,124.023,30.762,0
1579292422.219,-40.039,27.832,154.297,-86.426,35.156,0
1579292422.223,-61.523,33.691,170.410,-17.578,119.629,0
1579292422.226,-47.363,36.133,260.742,490.234,28.320,0
1579292422.230,-66.895,38.086,-9.766,737.793,-17.578,0
1579292422.234,-97.656,35.156,119.141,535.156,59.082,0
1579292422.238,-129.395,32.715,329.102,549.316,31.738,0
1579292422.242,-111.328,36.621,412.109,899.902,47.852,0
1579292422.259,-83.984,34.668,425.781,-975.586,45.898,0
1579292422.263,-99.121,24.902,269.043,965.332,30.273,0
1579292422.267,-113.281,16.602,204.102,954.102,56.152,0
1579292422.271,-72.754,20.996,218.262,-1000.000,32.227,0
1579292422.275,-22.461,32.227,344.238,998.535,50.293,0
1579292422.279,-41.504,34.180,166.992,-995.605,14.160,0
1579292422.283,-69.336,33.203,-139.160,978.516,-35.645,0
1579292422.286,-32.715,36.621,-1.465,958.984,-1.465,0
1579292422.290,12.695,39.551,211.914,992.188,14.648,0
1579292422.294,11.230,35.156,195.801,-977.051,11.719,0
1579292422.298,-16.113,29.785,78.125,770.996,11.230,0
1579292422.302,-38.086,37.598,-204.102,502.441,39.062,0
1579292422.299,-28.809,39.062,-181.152,807.129,21.484,0
1579292422.303,-44.434,35.645,173.828,-957.520,41.016,0
1579292422.307,-103.516,36.621,210.449,932.129,55.176,0
1579292422.311,-127.930,32.715,169.434,910.645,39.062,0
1579292422.315,-110.352,35.645,64.941,-996.582,44.922,0
1579292422.319,-88.867,37.598,-70.312,-998.535,41.016,0
1579292422.323,-65.918,31.250,-107.910,996.582,28.320,0
1579292422.326,-48.340,23.926,-86.914,999.512,45.898,0
1579292422.330,19.531,28.809,114.258,988.281,56.641,0
1579292422.334,89.355,33.203,-40.039,992.676,40.039,0
1579292422.338,120.605,33.691,-282.715,844.727,60.059,0
1579292422.342,153.809,32.227,-111.816,364.258,39.551,0
1579292422.339,187.012,30.273,-105.957,192.383,-16.602,0
1579292422.343,200.684,34.668,-94.727,506.348,-52.734,0
1579292422.347,173.828,35.645,-65.430,520.020,28.809,0
1579292422.351,128.418,40.039,-145.508,136.719,46.875,0
1579292422.355,57.129,41.992,-118.652,52.734,43.457,0
1579292422.359,-3.906,33.691,-119.141,467.285,104.004,0
