timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1579018234.762,80.078,40.039,30.762,55.664,48.828,0
1579018234.766,79.102,40.527,29.297,49.805,30.273,0
1579018234.770,108.887,39.062,27.832,77.148,36.621,0
1579018234.774,102.539,40.039,34.180,74.707,26.855,0
1579018234.778,58.594,40.527,37.109,30.762,-18.555,0
1579018234.782,46.387,39.062,34.668,14.648,19.043,0
1579018234.786,68.848,40.527,34.668,36.133,23.438,0
1579018234.789,89.355,39.551,34.668,48.340,-5.859,0
1579018234.793,74.219,36.621,33.203,16.113,0.488,0
1579018234.797,44.922,34.180,32.715,-21.973,21.973,0
1579018234.801,55.176,34.180,37.109,-12.695,-4.395,0
1579018234.805,75.684,33.691,37.598,1.953,-2.930,0
1579018234.837,65.918,33.203,36.133,-18.066,49.805,0
1579018234.841,38.574,35.156,37.598,-50.293,60.547,0
1579018234.845,33.203,34.668,38.574,-48.828,-29.297,0
1579018234.849,51.270,31.250,41.992,-23.438,-43.945,0
1579018234.853,38.086,29.297,44.922,-28.320,-37.109,0
1579018234.857,-4.395,30.762,44.922,-56.152,-9.277,0
1579018234.861,-9.277,32.227,45.898,-50.781,19.531,0
1579018234.864,20.996,32.227,47.363,-21.484,38.086,0
1579018234.868,29.785,32.715,45.898,-14.160,61.523,0
1579018234.872,12.207,30.273,41.016,-30.762,62.500,0
1579018234.876,-3.906,29.785,37.109,-42.480,71.777,0
1579018234.880,0.488,32.715,40.039,-28.320,66.406,0
1579018234.857,28.809,32.715,41.992,2.930,35.156,0
1579018234.861,20.020,31.250,40.527,5.371,41.504,0
1579018234.865,-14.648,29.297,41.992,-9.766,16.602,0
1579018234.869,-6.836,32.227,41.992,12.207,3.906,0
1579018234.873,24.414,37.598,42.480,48.340,45.410,0
1579018234.877,29.297,39.062,44.922,47.363,35.645,0
1579018234.881,0.000,37.109,46.875,24.414,14.160,0
1579018234.884,-1.953,38.574,42.969,21.973,43.945,0
1579018234.888,36.621,40.527,38.086,45.410,32.715,0
1579018234.892,43.457,42.969,37.598,51.758,49.805,0
1579018234.896,2.441,41.016,35.156,20.020,42.969,0
1579018234.900,-13.184,39.062,32.227,2.930,-13.184,0
1579018234.898,14.160,42.969,32.227,26.855,33.691,0
1579018234.902,27.832,42.969,33.203,37.598,74.707,0
1579018234.906,7.812,41.992,31.738,12.695,78.125,0
1579018234.910,-10.742,42.969,30.762,-7.812,50.293,0
1579018234.914,10.254,37.598,28.809,2.930,59.570,0
1579018234.918,31.738,35.645,28.809,26.855,84.961,0
1579018234.922,19.043,40.039,30.762,11.719,18.066,0
1579018234.925,-7.812,42.969,27.832,-20.996,-38.574,0
1579018234.929,-1.953,42.969,27.832,-15.625,2.441,0
1579018234.933,29.785,42.480,28.809,7.812,-6.836,0
1579018234.937,33.691,43.457,27.832,2.441,7.812,0
1579018234.941,9.277,42.969,28.809,-23.438,22.949,0
1579018234.957,2.441,40.527,30.762,-18.555,-29.297,0
1579018234.961,31.250,41.016,32.227,18.066,-25.879,0
1579018234.965,48.340,41.992,33.691,29.297,5.859,0
1579018234.969,18.066,39.551,32.227,4.395,35.645,0
1579018234.973,1.465,39.062,30.273,-3.906,40.527,0
1579018234.977,31.738,38.574,31.250,33.691,33.691,0
1579018234.981,47.363,40.039,34.668,54.688,65.430,0
1579018234.984,34.668,38.574,32.715,27.832,76.172,0
1579018234.988,20.020,35.156,33.203,18.066,52.734,0
1579018234.992,35.645,34.668,37.109,48.828,28.809,0
1579018234.996,56.152,34.668,34.668,75.195,25.391,0
1579018235.000,33.691,34.668,32.227,64.453,79.590,0
1579018234.997,8.301,35.645,35.645,40.039,55.176,0
1579018235.001,18.066,37.109,35.645,45.898,12.207,0
1579018235.005,44.922,38.086,35.156,69.824,43.945,0
1579018235.009,43.945,40.039,36.621,65.918,36.133,0
1579018235.013,11.230,34.668,33.203,35.645,37.109,0
1579018235.017,1.953,29.297,30.762,21.484,8.301,0
1579018235.021,28.809,33.691,35.156,42.969,16.113,0
1579018235.024,35.645,36.621,34.180,44.434,115.723,0
1579018235.028,3.906,34.668,32.715,15.625,100.098,0
1579018235.032,-15.137,36.133,35.645,6.348,56.152,0
1579018235.036,4.883,36.133,36.621,23.438,104.492,0
1579018235.040,27.832,35.156,36.133,42.480,29.297,0
1579018235.037,9.766,36.621,35.156,27.344,-19.531,0
1579018235.041,11.230,36.133,35.156,3.418,2.930,0
1579018235.045,62.988,35.645,37.109,20.020,36.621,0
1579018235.049,90.332,35.645,35.156,42.969,22.949,0
1579018235.053,75.195,37.109,34.668,27.344,17.090,0
1579018235.057,39.062,38.086,35.156,-0.977,14.160,0
1579018235.061,44.434,39.062,35.645,10.742,-17.090,0
1579018235.064,78.125,39.062,38.574,44.922,23.438,0
1579018235.068,75.195,38.086,38.574,39.551,57.129,0
1579018235.072,45.410,35.645,39.062,16.113,47.363,0
1579018235.076,44.922,36.133,38.574,18.066,68.848,0
1579018235.080,72.754,38.574,37.598,44.434,59.570,0
1579018235.097,77.637,37.109,39.062,60.059,16.113,0
1579018235.101,58.594,38.086,40.039,37.598,53.711,0
1579018235.105,43.457,37.109,40.527,17.578,77.637,0
1579018235.109,59.570,33.691,41.504,34.668,58.105,0
1579018235.113,82.031,34.180,40.527,53.711,26.367,0
1579018235.117,57.129,34.668,40.527,38.086,25.391,0
1579018235.121,20.508,35.156,41.992,7.324,47.852,0
1579018235.124,31.738,35.645,40.039,14.160,46.875,0
1579018235.128,54.199,33.691,36.621,37.109,18.555,0
1579018235.132,42.480,33.203,35.645,25.879,-15.137,0
1579018235.136,15.625,34.668,36.621,-2.441,-22.461,0
1579018235.140,17.090,36.133,35.645,-0.977,-20.020,0
1579018235.158,65.918,35.645,29.297,42.480,-33.691,0
1579018235.162,72.754,35.156,29.785,42.480,-12.695,0
1579018235.166,7.812,34.668,34.180,-22.461,-5.371,0
1579018235.170,10.742,37.109,35.645,-20.508,0.000,0
1579018235.174,46.875,33.203,39.551,21.484,-3.906,0
1579018235.178,49.805,34.180,41.016,31.738,-21.484,0
1579018235.182,43.945,37.598,39.062,27.832,83.984,0
1579018235.185,22.949,35.645,41.992,17.578,109.375,0
1579018235.189,27.832,32.715,44.922,32.715,39.551,0
1579018235.193,54.199,29.785,43.457,53.711,39.062,0
1579018235.197,43.945,29.785,40.527,36.621,-20.996,0
1579018235.201,13.672,31.250,38.574,8.301,-4.395,0
1579018235.177,19.043,34.668,40.039,19.043,14.648,0
1579018235.181,54.199,36.621,38.574,52.246,-25.391,0
1579018235.185,59.570,35.156,38.086,46.875,1.465,0
1579018235.189,31.250,36.133,43.945,19.043,29.297,0
1579018235.193,32.715,36.133,48.340,34.180,81.055,0
1579018235.197,67.871,40.039,43.457,55.664,66.406,0
1579018235.201,70.801,38.574,39.551,48.828,27.344,0
1579018235.204,38.574,34.668,40.039,30.762,-6.348,0
1579018235.208,34.180,38.086,38.574,24.902,-18.555,0
1579018235.212,56.641,35.645,36.133,51.758,5.371,0
1579018235.216,70.312,33.203,37.598,64.453,0.000,0
1579018235.220,51.270,36.621,38.574,41.504,7.324,0
1579018235.258,28.320,36.621,39.551,20.996,-1.465,0
1579018235.262,42.969,38.574,38.086,29.297,20.020,0
1579018235.266,68.359,38.086,36.621,47.852,19.043,0
1579018235.270,56.641,36.133,37.109,38.086,-5.859,0
1579018235.274,30.273,35.645,34.180,17.090,25.879,0
1579018235.278,36.621,33.203,35.156,31.250,88.379,0
1579018235.282,69.336,37.109,32.715,54.199,50.293,0
1579018235.285,78.613,38.574,29.785,49.316,40.039,0
1579018235.289,53.223,36.621,30.762,23.926,69.824,0
1579018235.293,37.109,38.086,32.715,20.020,25.391,0
1579018235.297,56.152,38.574,34.668,49.805,37.598,0
1579018235.301,70.801,37.109,34.668,54.688,34.668,0
1579018235.297,52.734,36.133,33.691,22.949,40.039,0
1579018235.301,36.133,36.133,33.691,5.371,27.832,0
1579018235.305,62.012,37.598,34.180,31.250,-0.977,0
1579018235.309,78.125,36.133,34.180,49.805,-4.395,0
1579018235.313,53.711,36.621,32.715,22.949,3.418,0
1579018235.317,39.062,37.598,33.691,0.000,45.898,0
1579018235.321,61.523,38.574,32.715,15.625,69.824,0
1579018235.324,94.238,42.480,33.691,38.086,20.996,0
1579018235.328,81.055,42.969,35.156,25.391,27.832,0
1579018235.332,17.578,41.016,34.668,-6.348,47.852,0
1579018235.336,-10.254,37.598,36.621,4.395,55.176,0
1579018235.340,16.602,36.621,36.621,41.504,39.062,0
1579018235.317,22.949,35.156,36.133,41.992,68.359,0
1579018235.321,-2.441,33.691,34.180,11.230,61.035,0
1579018235.325,-12.695,34.180,34.668,5.371,-44.434,0
1579018235.329,11.719,33.691,36.621,30.762,8.301,0
1579018235.333,24.902,34.180,39.062,42.480,52.734,0
1579018235.337,2.441,33.691,41.016,19.043,11.230,0
1579018235.341,-16.113,34.668,40.527,3.418,37.598,0
1579018235.344,2.441,36.133,41.504,30.762,18.555,0
1579018235.348,23.926,34.180,39.062,49.316,21.973,0
1579018235.352,5.859,33.691,35.645,29.785,-4.395,0
1579018235.356,-18.066,32.227,34.668,6.836,9.766,0
1579018235.360,0.977,33.203,33.203,21.973,41.992,0
1579018235.377,35.645,34.668,32.715,53.223,24.414,0
1579018235.381,35.645,36.133,33.203,38.574,-7.324,0
1579018235.385,11.719,37.109,33.203,7.812,13.184,0
1579018235.389,16.602,33.203,31.250,9.277,58.594,0
1579018235.393,53.223,36.133,32.227,35.645,15.625,0
1579018235.397,67.383,38.574,35.156,41.016,51.758,0
1579018235.401,46.875,37.598,37.109,10.254,65.430,0
1579018235.404,41.504,38.574,33.203,0.000,43.457,0
1579018235.408,70.312,40.527,28.320,31.250,74.707,0
1579018235.412,78.125,41.504,29.297,48.340,48.340,0
1579018235.416,41.992,42.969,34.180,28.809,-5.371,0
1579018235.420,12.695,42.480,36.621,17.090,9.766,0
1579018235.417,31.250,41.016,36.621,40.039,40.039,0
1579018235.421,56.641,41.992,37.598,60.059,11.230,0
1579018235.425,39.551,37.598,35.156,41.016,21.973,0
1579018235.429,9.766,34.668,36.621,10.254,47.852,0
1579018235.433,21.973,33.691,39.551,22.949,28.320,0
1579018235.437,58.594,32.227,39.062,65.430,68.359,0
1579018235.441,50.293,34.668,39.062,53.223,68.848,0
1579018235.444,1.465,37.598,40.039,-4.395,18.555,0
1579018235.448,0.977,40.039,40.527,-4.883,60.059,0
1579018235.452,43.457,41.016,40.039,29.297,44.922,0
1579018235.456,51.758,40.527,38.574,29.297,25.879,0
1579018235.460,27.832,41.504,34.180,5.859,79.102,0
1579018235.457,17.090,39.062,34.668,-2.441,62.988,0
1579018235.461,40.527,35.645,36.621,22.949,1.465,0
1579018235.465,52.734,37.109,41.016,38.574,-25.391,0
1579018235.469,26.367,40.527,43.945,14.648,23.926,0
1579018235.473,0.977,41.992,39.062,-5.371,44.434,0
1579018235.477,16.113,42.480,34.668,13.184,25.879,0
1579018235.481,44.434,44.922,32.715,35.645,38.086,0
1579018235.484,35.156,43.945,33.691,17.090,53.223,0
1579018235.488,6.836,44.922,33.203,-17.090,13.672,0
1579018235.492,13.672,47.852,34.180,-8.789,3.418,0
1579018235.496,41.016,44.922,32.227,26.367,84.961,0
1579018235.500,43.945,43.457,27.832,21.973,104.492,0
1579018235.517,26.367,47.363,29.297,-1.465,62.012,0
1579018235.521,35.645,48.828,29.297,3.418,41.016,0
1579018235.525,77.148,45.410,29.785,34.668,35.645,0
1579018235.529,89.355,40.527,32.227,45.898,0.488,0
1579018235.533,48.828,40.527,33.691,20.996,13.672,0
1579018235.537,18.555,40.039,39.062,15.137,63.965,0
1579018235.541,29.785,41.504,39.062,44.922,-1.465,0
1579018235.544,47.363,39.551,35.645,59.570,-17.090,0
1579018235.548,29.785,36.621,38.086,39.062,17.090,0
1579018235.552,3.906,36.133,38.574,17.578,37.109,0
1579018235.556,22.461,33.203,40.527,28.320,84.961,0
1579018235.560,50.293,35.156,42.480,49.805,16.113,0
1579018235.557,45.410,37.109,42.480,38.086,-13.672,0
1579018235.561,17.578,37.598,42.480,11.230,36.133,0
1579018235.565,22.461,34.668,40.039,10.254,80.078,0
1579018235.569,56.152,36.133,39.062,35.156,21.484,0
1579018235.573,61.035,40.039,40.039,35.156,36.621,0
1579018235.577,36.133,37.598,40.527,6.836,46.387,0
1579018235.581,28.809,35.645,40.527,-1.953,-7.324,0
1579018235.584,52.734,38.086,37.598,23.438,16.602,0
1579018235.588,55.176,38.574,38.574,39.062,33.203,0
1579018235.592,20.020,39.551,38.574,10.742,109.863,0
1579018235.596,3.906,41.504,37.109,-4.883,85.938,0
1579018235.600,23.438,41.504,37.598,26.855,22.949,0
1579018235.597,36.621,39.062,37.109,46.387,11.230,0
1579018235.601,12.207,37.109,38.086,25.879,27.344,0
1579018235.605,-16.113,35.645,39.062,6.836,50.781,0
1579018235.609,-0.977,35.645,38.086,25.391,16.113,0
1579018235.613,22.949,36.133,34.180,52.246,24.414,0
1579018235.617,13.184,37.109,31.250,43.457,35.156,0
1579018235.621,-15.625,41.992,33.691,16.602,-43.457,0
1579018235.624,-16.602,45.898,34.668,17.090,-32.715,0
1579018235.628,11.719,43.457,31.738,42.480,23.438,0
1579018235.632,13.672,40.527,32.715,49.316,23.926,0
1579018235.636,-19.531,39.551,37.109,25.879,60.547,0
