,image_type,oddball,mark,rts,resps
0,0,1,3,NA,NA
1,1,1,1,NA,NA
2,1,0,0,NA,NA
3,0,0,2,NA,NA
4,1,0,0,NA,NA
5,1,0,0,NA,NA
6,1,0,0,NA,NA
7,0,0,2,NA,NA
8,0,0,2,NA,NA
9,1,0,0,NA,NA
10,1,1,1,NA,NA
11,0,0,2,NA,NA
12,0,0,2,NA,NA
