timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1583423469.917,59.570,-2.441,19.531,126.953,-73.730,0
1583423469.921,60.059,-4.883,21.484,138.184,-99.609,0
1583423469.925,70.801,-0.488,22.461,107.910,-137.695,0
1583423469.929,55.664,5.859,22.461,92.773,-135.254,0
1583423469.933,41.016,3.906,23.438,123.535,-107.422,0
1583423469.937,37.598,-12.207,22.461,119.629,-122.559,0
1583423469.941,26.855,-16.602,24.414,89.355,-143.066,0
1583423469.944,20.508,-5.859,23.438,73.730,-131.348,0
1583423469.948,39.062,-3.418,19.531,85.449,-130.371,0
1583423469.952,52.734,-1.953,22.949,117.188,-99.609,0
1583423469.956,40.039,-5.859,30.273,107.910,-132.812,0
1583423469.960,46.387,-3.418,33.203,85.938,-170.410,0
1583423469.956,61.035,0.000,34.668,93.262,-157.227,0
1583423469.960,60.059,-2.441,38.086,106.934,-140.625,0
1583423469.964,49.805,-4.395,42.969,118.652,-103.516,0
1583423469.968,33.203,-9.766,44.922,94.238,-122.070,0
1583423469.972,41.504,-17.090,39.551,58.105,-146.973,0
1583423469.976,37.109,-17.090,37.109,70.312,-133.789,0
1583423469.980,25.391,-5.859,45.410,95.703,-116.699,0
1583423469.983,48.828,4.395,46.875,84.473,-126.953,0
1583423469.987,46.875,8.301,38.086,56.152,-132.812,0
1583423469.991,25.391,5.859,39.062,55.664,-152.344,0
1583423469.995,21.484,18.066,39.062,71.289,-153.809,0
1583423469.999,13.672,26.367,31.738,56.641,-153.809,0
1583423469.997,18.066,17.090,27.344,23.926,-165.039,0
1583423470.001,35.645,1.465,36.133,38.574,-151.367,0
1583423470.005,29.785,11.230,42.969,71.777,-142.578,0
1583423470.009,16.113,25.391,39.551,63.965,-148.438,0
1583423470.013,4.395,25.391,35.156,25.391,-174.316,0
1583423470.017,13.184,21.973,35.645,28.809,-175.781,0
1583423470.021,49.805,19.531,44.434,60.059,-149.902,0
1583423470.024,48.828,26.367,60.059,76.660,-169.434,0
1583423470.028,29.785,43.945,74.707,75.684,-179.199,0
1583423470.032,43.945,56.641,83.008,76.660,-151.855,0
1583423470.036,51.270,54.688,91.309,106.934,-138.184,0
1583423470.040,65.918,61.035,86.426,83.008,-178.223,0
1583423470.057,80.078,56.641,92.773,70.801,-205.566,0
1583423470.061,59.570,54.199,107.422,74.219,-183.105,0
1583423470.065,68.848,61.035,104.004,72.754,-190.430,0
1583423470.069,69.824,66.406,87.402,85.938,-201.172,0
1583423470.073,29.297,39.062,79.590,63.965,-217.773,0
1583423470.077,40.039,14.160,80.566,49.805,-221.680,0
1583423470.081,42.969,22.461,77.148,57.129,-201.660,0
1583423470.084,7.324,36.133,81.543,64.453,-188.477,0
1583423470.088,28.809,65.918,81.055,56.152,-219.727,0
1583423470.092,61.523,73.730,78.125,22.949,-221.191,0
1583423470.096,37.598,51.758,85.938,26.367,-240.234,0
1583423470.100,22.461,47.363,83.984,47.363,-272.949,0
1583423470.097,36.621,55.664,72.754,28.809,-248.535,0
1583423470.101,17.578,56.641,65.918,16.113,-222.656,0
1583423470.105,9.277,45.410,49.805,-1.465,-222.656,0
1583423470.109,8.301,26.367,35.645,-9.277,-233.398,0
1583423470.113,-18.555,17.578,20.020,-20.996,-252.441,0
1583423470.117,-20.996,22.461,6.836,-39.551,-251.953,0
1583423470.121,-6.348,18.555,7.324,-38.086,-251.465,0
1583423470.124,-21.484,23.926,11.230,-49.805,-245.605,0
1583423470.128,-1.465,33.691,24.414,-27.344,-244.141,0
1583423470.132,31.738,53.711,46.387,5.859,-274.414,0
1583423470.136,37.109,86.914,69.824,12.695,-278.320,0
1583423470.140,56.152,95.703,86.914,49.805,-280.762,0
1583423470.137,74.707,105.469,94.238,62.988,-267.578,0
1583423470.141,79.590,112.305,98.633,42.969,-264.160,0
1583423470.145,88.379,99.121,106.445,34.668,-302.246,0
1583423470.149,103.516,99.609,120.117,57.617,-275.879,0
1583423470.153,106.445,118.652,122.070,97.656,-234.375,0
1583423470.157,93.750,116.699,126.953,92.773,-240.234,0
1583423470.161,100.098,100.586,135.254,78.125,-255.859,0
1583423470.164,95.215,88.379,130.859,75.195,-290.527,0
1583423470.168,38.574,60.547,87.891,52.734,-277.832,0
1583423470.172,1.465,14.648,41.016,13.184,-256.348,0
1583423470.176,-9.766,-21.973,19.043,-30.273,-258.301,0
1583423470.180,-37.598,-43.945,5.859,-44.434,-255.859,0
1583423470.197,-58.594,-45.898,12.695,-24.414,-277.344,0
1583423470.201,-45.410,-17.090,23.438,-16.113,-263.672,0
1583423470.205,-36.133,-11.230,20.996,-30.762,-252.441,0
1583423470.209,-57.617,-41.992,4.883,-62.988,-288.574,0
1583423470.213,-68.359,-63.965,-4.395,-61.035,-289.551,0
1583423470.217,-88.379,-63.477,-19.043,-35.645,-273.438,0
1583423470.221,-100.098,-58.594,-33.691,-56.152,-281.250,0
1583423470.224,-84.961,-61.523,-18.555,-49.316,-287.598,0
1583423470.228,-65.918,-42.480,7.812,-20.996,-276.367,0
1583423470.232,-65.918,-34.668,11.719,-12.695,-271.484,0
1583423470.236,-80.078,-58.105,-3.418,-4.883,-275.879,0
1583423470.240,-95.215,-69.336,-18.555,-23.926,-293.945,0
1583423470.236,-108.398,-62.500,-19.531,-28.809,-297.852,0
1583423470.240,-96.191,-57.129,-14.648,-3.418,-284.668,0
1583423470.244,-97.656,-61.523,-12.207,9.766,-292.969,0
1583423470.248,-109.375,-72.266,-16.602,2.441,-307.129,0
1583423470.252,-112.305,-72.754,-25.391,-14.160,-303.711,0
1583423470.256,-112.305,-73.242,-22.461,-5.859,-276.855,0
1583423470.260,-101.074,-81.055,-18.555,0.977,-253.906,0
1583423470.263,-92.773,-63.965,-5.371,-8.789,-227.539,0
1583423470.267,-86.426,-68.359,2.930,-23.926,-278.320,0
1583423470.271,-90.332,-81.543,-5.859,-28.809,-306.641,0
1583423470.275,-100.098,-64.453,-7.812,-6.348,-255.859,0
1583423470.279,-86.426,-57.617,-10.254,-20.996,-243.164,0
1583423470.297,-75.195,-63.477,-12.207,-44.434,-255.859,0
1583423470.301,-90.332,-57.129,-16.113,-36.133,-273.926,0
1583423470.305,-96.680,-41.504,-16.113,-13.672,-270.020,0
1583423470.309,-83.496,-29.297,-9.277,4.883,-246.094,0
1583423470.313,-78.613,-16.602,-0.488,-26.855,-254.883,0
1583423470.317,-80.566,-15.137,-3.418,-51.758,-306.641,0
1583423470.321,-72.266,-20.996,-10.742,-13.672,-284.668,0
1583423470.324,-68.848,-16.602,-9.277,-0.488,-294.922,0
1583423470.328,-55.664,-19.043,-7.324,0.977,-304.688,0
1583423470.332,-48.340,-28.320,-7.812,-14.160,-290.527,0
1583423470.336,-57.617,-21.484,-4.395,-20.996,-294.434,0
1583423470.340,-42.480,-35.156,2.930,11.230,-284.180,0
1583423470.337,-23.438,-39.062,-8.789,13.672,-303.711,0
1583423470.341,-23.926,-20.508,-10.742,-8.789,-301.270,0
1583423470.345,-17.090,-21.484,-1.953,-10.742,-286.621,0
1583423470.349,-28.320,-25.391,1.953,18.555,-270.508,0
1583423470.353,-34.180,-15.137,3.418,28.320,-252.930,0
1583423470.357,-32.227,-11.719,0.000,14.160,-269.043,0
1583423470.361,-41.016,-13.184,-1.465,2.930,-282.715,0
1583423470.364,-19.531,-3.418,-1.465,11.230,-278.809,0
1583423470.368,2.441,7.812,-4.395,25.879,-265.625,0
1583423470.372,4.395,13.184,-5.859,12.207,-268.066,0
1583423470.376,-5.859,3.906,-5.371,-9.766,-303.711,0
1583423470.380,1.465,8.301,-3.418,6.348,-279.785,0
1583423470.376,14.648,22.949,0.000,24.414,-270.020,0
1583423470.380,18.066,20.996,0.000,15.137,-278.809,0
1583423470.384,30.762,14.648,1.953,13.184,-261.719,0
1583423470.388,28.809,16.113,6.348,27.832,-260.254,0
1583423470.392,37.109,20.996,6.348,42.480,-250.977,0
1583423470.396,70.801,13.184,10.254,37.598,-261.230,0
1583423470.400,79.590,15.137,15.625,16.602,-279.785,0
1583423470.403,65.430,20.996,14.648,20.508,-257.812,0
1583423470.407,53.711,12.695,11.719,38.574,-259.766,0
1583423470.411,50.781,19.043,9.277,34.180,-271.484,0
1583423470.415,59.570,32.715,8.789,26.855,-264.648,0
1583423470.419,41.992,40.039,10.254,24.902,-268.066,0
1583423470.437,30.762,46.387,13.184,45.898,-248.535,0
1583423470.441,23.438,39.551,15.625,55.176,-256.836,0
1583423470.445,25.879,41.016,10.742,18.555,-266.602,0
1583423470.449,21.484,41.992,1.953,-19.043,-252.441,0
1583423470.453,-0.977,40.527,5.859,-17.090,-252.441,0
1583423470.457,-8.301,53.711,13.184,-18.555,-249.512,0
1583423470.461,-5.371,73.730,12.695,-37.598,-255.371,0
1583423470.464,0.977,87.891,16.602,-71.777,-277.832,0
1583423470.468,-17.578,96.191,18.555,-103.027,-282.227,0
1583423470.472,-22.949,98.633,19.043,-88.379,-272.461,0
1583423470.476,-27.832,111.816,20.996,-75.684,-277.344,0
1583423470.480,-55.664,111.816,23.438,-73.730,-291.504,0
1583423470.476,-52.734,99.609,24.902,-53.223,-295.898,0
