timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1583340968.287,27.344,36.133,35.645,15.137,6.836,0
1583340968.291,26.855,33.203,36.621,14.648,37.598,0
1583340968.295,35.645,30.762,38.086,17.090,21.484,0
1583340968.299,34.180,29.297,39.551,20.508,-1.465,0
1583340968.303,24.414,30.762,37.109,20.996,54.688,0
1583340968.307,24.414,32.227,36.621,18.555,17.090,0
1583340968.311,31.250,31.250,36.133,14.648,-18.555,0
1583340968.314,33.203,32.715,33.691,12.695,13.184,0
1583340968.318,24.414,32.227,32.715,12.695,72.266,0
1583340968.322,20.020,31.250,31.738,8.789,32.227,0
1583340968.326,21.973,30.762,31.250,4.883,26.367,0
1583340968.330,22.949,33.203,31.738,3.418,66.895,0
1583340968.367,20.508,35.156,31.738,5.859,63.477,0
1583340968.371,17.578,34.668,28.809,0.488,83.984,0
1583340968.375,21.484,35.156,26.855,-1.953,109.863,0
1583340968.379,27.832,36.133,28.809,5.859,66.895,0
1583340968.383,28.320,36.133,28.809,6.348,-3.418,0
1583340968.387,27.832,40.039,30.762,5.371,6.836,0
1583340968.391,26.855,39.551,29.297,6.836,24.902,0
1583340968.394,33.203,35.156,28.320,8.789,3.418,0
1583340968.398,36.621,35.645,27.344,14.160,46.387,0
1583340968.402,26.855,36.621,25.391,14.648,29.785,0
1583340968.406,23.926,39.062,26.367,12.695,2.441,0
1583340968.410,32.227,41.016,25.879,11.719,51.758,0
1583340968.390,32.715,39.551,26.367,9.277,74.219,0
1583340968.394,29.785,36.621,27.344,10.742,57.617,0
1583340968.398,28.809,36.621,28.320,9.277,66.406,0
1583340968.402,29.785,38.086,27.832,7.812,53.711,0
1583340968.406,37.598,36.621,26.855,9.766,36.133,0
1583340968.410,35.156,36.133,26.367,7.812,60.059,0
1583340968.414,30.273,34.668,27.832,4.395,76.172,0
1583340968.417,30.762,31.738,28.809,4.395,78.125,0
1583340968.421,31.250,32.715,28.809,4.883,41.016,0
1583340968.425,24.414,36.133,28.320,3.418,41.504,0
1583340968.429,12.695,36.621,27.832,0.488,51.758,0
1583340968.433,9.277,34.180,28.320,-1.465,-14.160,0
1583340968.427,14.648,36.621,28.320,-0.488,-21.973,0
1583340968.431,13.184,38.086,27.832,0.488,56.641,0
1583340968.435,9.277,39.062,30.762,4.883,28.809,0
