timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1583423305.137,64.941,99.609,55.664,84.473,22.949,0
1583423305.141,61.035,95.215,57.617,64.941,91.309,0
1583423305.145,62.988,92.285,55.664,50.293,100.098,0
1583423305.149,49.805,98.633,54.688,66.895,60.059,0
1583423305.153,54.199,96.191,58.594,77.148,56.641,0
1583423305.157,47.363,96.680,61.035,72.754,28.320,0
1583423305.161,19.043,89.355,65.918,55.664,13.184,0
1583423305.164,9.766,74.707,53.711,62.012,37.109,0
1583423305.168,-11.230,84.961,52.734,94.727,53.711,0
1583423305.172,-39.062,104.492,65.430,78.125,77.148,0
1583423305.176,-45.898,123.047,60.547,51.758,72.266,0
1583423305.180,-57.617,115.723,55.664,55.176,43.457,0
1583423305.176,-79.102,108.398,55.664,76.660,22.949,0
1583423305.180,-90.820,101.074,56.152,66.406,-2.930,0
1583423305.184,-92.773,95.703,58.594,30.273,-5.859,0
1583423305.188,-81.543,98.145,55.664,30.273,22.461,0
1583423305.192,-61.035,90.332,50.781,62.012,95.215,0
1583423305.196,-51.758,80.078,54.688,51.758,68.359,0
1583423305.200,-21.484,87.402,61.035,31.738,37.598,0
1583423305.203,14.648,96.680,62.012,37.598,73.242,0
1583423305.207,43.457,97.168,54.688,52.734,46.387,0
1583423305.211,67.383,94.238,53.711,60.059,51.758,0
1583423305.215,54.688,93.750,51.270,25.879,69.824,0
1583423305.219,48.340,86.426,41.992,-3.906,79.590,0
1583423305.236,44.434,80.078,45.898,7.324,46.387,0
1583423305.240,35.645,93.750,50.781,14.160,0.977,0
1583423305.244,52.734,100.586,41.504,-2.930,24.414,0
1583423305.248,70.312,98.633,30.273,-10.254,98.145,0
1583423305.252,59.570,97.656,42.480,4.883,56.152,0
1583423305.256,18.555,92.773,53.223,-4.883,53.223,0
1583423305.260,6.348,97.168,44.922,-29.785,91.309,0
1583423305.263,8.789,111.328,33.203,-73.730,34.668,0
1583423305.267,-5.371,93.750,37.109,-107.910,59.082,0
1583423305.271,1.953,74.707,35.156,-101.562,79.590,0
1583423305.275,12.207,86.426,32.227,-107.910,48.340,0
1583423305.279,-31.738,83.008,39.551,-165.039,17.090,0
1583423305.278,-69.336,83.008,36.621,-215.820,74.219,0
1583423305.282,-49.805,67.871,40.527,-187.500,90.820,0
1583423305.286,-22.949,31.250,47.852,-153.320,71.777,0
1583423305.290,-26.367,12.695,45.410,-164.062,100.586,0
1583423305.294,-18.555,25.879,46.875,-177.246,70.801,0
1583423305.298,12.695,53.711,45.898,-171.875,46.875,0
1583423305.302,37.598,60.059,47.363,-143.066,78.125,0
1583423305.305,49.805,62.500,50.293,-139.648,15.625,0
