timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1583423606.217,-1.465,3.418,-0.977,13.672,21.973,0
1583423606.221,-5.371,17.578,-11.230,-10.742,67.871,0
1583423606.225,-5.371,31.738,-0.488,-11.230,62.988,0
1583423606.229,-9.766,30.273,11.719,5.371,42.480,0
1583423606.233,-11.719,8.789,18.066,17.578,71.777,0
1583423606.237,-1.465,-2.930,16.602,23.926,50.781,0
1583423606.241,13.184,10.254,12.695,19.043,30.273,0
1583423606.244,-7.324,17.578,20.996,24.414,43.945,0
1583423606.248,2.441,23.926,21.484,43.457,62.988,0
1583423606.252,27.832,15.625,31.738,40.527,61.523,0
1583423606.256,20.508,-7.324,38.574,19.043,65.918,0
1583423606.260,25.879,-6.836,26.367,0.977,44.434,0
1583423606.256,16.602,7.324,19.043,21.973,48.340,0
1583423606.260,-2.441,2.930,29.297,30.762,41.016,0
1583423606.264,13.672,5.371,33.203,9.277,57.129,0
1583423606.268,7.324,4.883,23.438,13.672,77.637,0
1583423606.272,7.324,-6.836,23.438,31.738,40.527,0
1583423606.276,41.504,8.301,46.875,65.430,41.992,0
1583423606.280,60.059,48.340,75.684,83.008,13.184,0
1583423606.283,63.477,63.477,100.586,67.871,-10.742,0
1583423606.287,81.543,71.289,121.582,80.566,68.359,0
1583423606.291,70.801,82.520,130.859,111.328,91.309,0
1583423606.295,78.613,83.008,128.418,101.074,16.602,0
1583423606.299,101.074,79.590,137.695,94.238,13.672,0
1583423606.297,72.754,77.637,138.184,86.914,44.434,0
1583423606.301,51.758,64.453,110.352,82.520,21.973,0
1583423606.305,49.316,58.594,98.633,88.867,21.484,0
1583423606.309,33.691,81.055,96.680,70.312,37.598,0
1583423606.313,20.020,86.426,78.613,60.547,48.828,0
1583423606.317,-3.418,53.223,53.223,60.059,80.566,0
1583423606.321,-27.344,27.832,40.039,49.316,109.375,0
1583423606.324,-25.879,25.879,30.273,-2.441,80.078,0
1583423606.328,-20.508,3.906,21.973,-32.227,-14.160,0
1583423606.332,-0.488,-19.531,22.949,23.926,16.602,0
1583423606.336,13.184,-4.883,10.742,45.410,116.211,0
1583423606.340,-3.906,15.137,-1.953,-15.137,48.828,0
1583423606.357,-19.531,23.926,-16.113,-57.129,22.949,0
1583423606.361,-22.949,27.344,-25.391,-14.648,18.066,0
1583423606.365,-6.348,26.855,-20.020,11.230,-43.945,0
1583423606.369,-1.465,35.645,-27.832,-42.480,0.488,0
1583423606.373,-10.254,39.062,-28.320,-62.988,34.668,0
1583423606.377,5.859,42.969,-32.715,-48.828,44.922,0
1583423606.381,3.906,33.203,-34.668,-49.316,39.062,0
1583423606.384,11.719,33.203,-37.598,-56.641,11.719,0
1583423606.388,28.809,52.734,-45.410,-85.938,8.301,0
1583423606.392,27.344,53.711,-42.969,-78.613,-10.742,0
1583423606.396,29.785,59.570,-47.852,-46.387,48.828,0
1583423606.400,15.625,58.594,-47.852,-58.105,43.457,0
1583423606.396,25.391,50.781,-50.781,-73.730,14.160,0
1583423606.400,42.969,40.527,-54.688,-61.035,31.250,0
1583423606.404,30.762,65.918,-46.875,-72.266,101.562,0
1583423606.408,26.367,159.668,-55.176,-77.148,92.773,0
1583423606.412,41.992,227.539,-56.641,-53.711,49.805,0
1583423606.416,53.711,246.582,-53.223,-93.750,4.883,0
1583423606.420,64.941,242.676,-59.082,-7.324,-13.184,0
1583423606.423,83.984,191.895,-54.688,42.969,61.035,0
1583423606.427,100.098,101.074,-45.898,-53.223,55.176,0
1583423606.431,106.934,28.320,-38.574,-42.480,36.621,0
1583423606.435,91.797,-0.488,-33.203,25.879,2.441,0
1583423606.439,86.426,-11.719,-23.438,65.918,-8.301,0
1583423606.437,112.793,-41.992,-21.973,50.293,13.184,0
1583423606.441,133.301,-60.547,-33.691,9.277,39.551,0
1583423606.445,113.770,-77.148,-28.809,2.441,34.180,0
1583423606.449,132.812,-84.473,-19.043,43.457,65.430,0
1583423606.453,172.852,-77.637,-18.555,78.125,54.199,0
1583423606.457,181.641,-86.914,-7.324,87.891,69.824,0
1583423606.461,187.988,-102.051,-0.488,74.219,84.473,0
1583423606.464,194.824,-87.891,-4.883,96.680,17.090,0
1583423606.468,206.543,-56.152,-5.859,157.715,2.930,0
