timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1579286894.709,-121.094,46.387,-674.316,-133.301,17.578,0
1579286894.713,-111.816,42.969,-630.859,-112.793,44.922,0
1579286894.717,-106.934,36.621,-602.539,-108.398,63.477,0
1579286894.721,-103.027,8.789,-680.664,-95.703,41.504,0
1579286894.725,-50.293,-4.395,-748.535,-62.012,8.301,0
1579286894.729,-38.574,-24.902,-802.734,-38.086,7.324,0
1579286894.733,-33.203,-7.324,-748.047,-15.137,33.691,0
1579286894.736,0.977,37.109,-539.062,14.160,25.391,0
1579286894.740,14.648,-17.090,-619.629,37.109,-2.930,0
1579286894.744,41.992,-21.484,-666.504,46.387,-6.836,0
1579286894.748,65.430,72.754,-337.891,52.734,27.344,0
1579286894.752,81.543,56.152,-296.387,62.500,22.949,0
1579286894.769,111.816,40.527,-333.496,76.172,24.902,0
1579286894.773,133.301,20.508,-406.738,99.121,41.504,0
1579286894.777,118.164,24.902,-412.598,111.328,51.270,0
1579286894.781,123.047,38.086,-280.762,118.164,50.781,0
1579286894.785,143.066,6.836,-284.180,137.207,13.184,0
1579286894.789,149.414,-7.812,-349.121,149.902,-4.395,0
1579286894.793,153.320,-26.367,-481.934,140.137,13.184,0
1579286894.796,169.434,-0.977,-471.680,131.836,30.273,0
1579286894.800,134.277,66.895,-222.656,133.789,42.480,0
1579286894.804,102.539,41.504,-137.695,139.160,38.086,0
1579286894.808,123.535,50.293,5.859,140.625,63.965,0
1579286894.812,143.066,22.949,83.984,146.973,80.566,0
1579286894.809,147.461,-28.320,-77.148,147.949,25.391,0
1579286894.813,152.832,40.039,67.383,140.625,19.531,0
1579286894.817,149.902,40.039,150.879,140.137,35.156,0
1579286894.821,127.441,46.875,231.934,142.090,59.082,0
1579286894.825,114.746,36.133,323.730,134.766,77.148,0
1579286894.829,122.070,-10.254,229.492,120.605,49.316,0
1579286894.833,132.324,5.371,269.043,115.723,42.969,0
1579286894.836,125.977,41.504,500.977,110.840,92.285,0
1579286894.840,114.258,46.875,612.305,108.398,83.984,0
1579286894.844,109.863,19.531,593.262,107.910,46.875,0
1579286894.848,117.188,-53.223,279.785,111.328,25.391,0
1579286894.852,110.840,17.578,327.148,99.609,46.387,0
1579286894.849,93.750,65.430,616.211,94.238,78.613,0
1579286894.853,83.008,27.832,594.238,100.586,58.594,0
1579286894.857,72.754,46.387,724.121,99.121,49.805,0
1579286894.861,77.637,45.898,792.969,96.191,62.012,0
1579286894.865,102.539,64.453,844.238,95.703,73.242,0
1579286894.869,124.023,15.137,668.457,98.145,52.734,0
1579286894.873,92.773,6.348,535.645,87.402,41.504,0
1579286894.876,84.473,55.176,728.516,92.285,60.059,0
1579286894.880,93.262,-28.320,500.977,104.492,45.410,0
1579286894.884,84.961,-24.902,352.051,89.844,29.785,0
1579286894.888,93.262,63.965,641.113,80.566,48.340,0
1579286894.892,79.102,50.781,691.406,74.707,63.965,0
1579286894.909,83.008,32.715,678.223,75.195,66.406,0
1579286894.913,85.938,5.371,567.871,77.637,53.223,0
1579286894.917,71.289,20.508,555.664,62.012,60.059,0
1579286894.921,82.031,3.906,522.949,55.176,58.105,0
1579286894.925,70.801,-17.090,458.008,72.266,45.410,0
1579286894.929,61.035,1.953,504.395,68.848,26.367,0
1579286894.933,65.430,-33.203,396.484,48.340,38.086,0
1579286894.936,46.387,-34.668,371.582,41.992,35.156,0
1579286894.940,47.363,50.293,682.617,46.875,32.715,0
1579286894.944,55.176,62.500,888.672,52.734,59.570,0
1579286894.948,71.289,34.668,954.590,59.570,63.965,0
1579286894.952,71.777,-6.836,911.621,60.547,44.434,0
1579286894.948,47.363,15.625,938.477,63.477,50.293,0
1579286894.952,53.223,39.551,-986.816,63.477,60.547,0
1579286894.956,55.664,17.578,994.629,64.941,29.785,0
1579286894.960,56.641,26.367,999.512,61.523,16.602,0
1579286894.964,41.992,-2.441,999.512,59.570,0.488,0
1579286894.968,24.414,-10.742,999.512,55.176,22.461,0
1579286894.972,31.738,11.230,999.512,53.223,42.480,0
1579286894.975,41.992,11.719,999.512,53.711,21.484,0
1579286894.979,51.758,61.035,999.512,61.035,25.879,0
1579286894.983,47.852,43.945,999.512,73.242,47.363,0
1579286894.987,56.641,-12.207,999.512,63.477,54.688,0
1579286894.991,72.266,54.688,999.512,53.223,45.410,0
1579286894.989,80.566,83.984,999.512,63.965,37.109,0
1579286894.993,59.570,80.078,999.512,70.801,51.758,0
1579286894.997,37.598,62.500,999.512,67.871,75.195,0
1579286895.001,47.852,35.645,999.512,70.312,65.918,0
1579286895.005,51.758,51.758,999.512,72.754,48.340,0
1579286895.009,41.504,16.602,999.512,68.848,35.156,0
1579286895.013,62.012,29.297,999.512,71.289,55.176,0
1579286895.016,82.031,61.523,999.512,82.031,75.684,0
1579286895.020,50.293,15.625,999.512,69.824,31.250,0
1579286895.024,35.645,29.297,999.512,43.945,20.996,0
1579286895.028,47.852,62.500,999.512,44.922,45.898,0
