timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1580492768.319,-19.531,51.758,57.129,-12.695,-49.316,0
1580492768.323,-31.738,55.664,62.988,-3.906,-77.148,0
1580492768.327,-40.039,59.082,61.035,-11.719,6.836,0
1580492768.331,-41.016,60.059,55.664,-40.039,-8.301,0
1580492768.335,-47.363,55.664,62.012,-48.828,-17.578,0
1580492768.339,-62.500,53.711,68.848,-35.645,39.551,0
1580492768.343,-63.965,55.176,66.895,-29.785,7.812,0
1580492768.346,-62.012,53.711,62.500,-45.898,-20.996,0
1580492768.350,-67.871,54.199,58.105,-66.895,27.832,0
1580492768.354,-69.824,57.129,54.688,-54.199,26.855,0
1580492768.358,-69.824,55.664,60.547,-38.086,10.742,0
1580492768.362,-65.430,53.711,62.988,-46.387,-5.371,0
1580492768.379,-59.082,55.176,56.641,-45.410,-13.184,0
1580492768.383,-58.105,55.664,50.781,-31.250,-5.859,0
1580492768.387,-46.387,58.594,45.898,-23.438,-15.137,0
1580492768.391,-38.574,51.758,49.316,-39.551,29.297,0
1580492768.395,-40.527,39.551,55.664,-64.453,57.617,0
1580492768.399,-33.691,41.992,54.688,-52.734,41.992,0
1580492768.403,-29.785,40.527,48.828,-20.020,28.320,0
1580492768.406,-22.461,33.203,40.039,-4.883,61.035,0
1580492768.410,0.488,30.762,38.086,-7.324,74.707,0
1580492768.414,17.578,31.250,32.715,-8.789,37.109,0
1580492768.418,25.391,28.320,25.879,8.789,-11.719,0
1580492768.422,36.133,23.438,26.855,20.508,32.227,0
1580492768.419,48.340,21.484,27.832,17.090,80.566,0
1580492768.423,57.617,20.996,23.926,17.090,16.602,0
1580492768.427,58.105,21.484,25.391,29.297,48.828,0
1580492768.431,56.152,23.926,26.367,49.316,63.477,0
1580492768.435,66.406,25.879,23.926,57.617,16.602,0
1580492768.439,77.637,24.414,24.414,60.059,8.301,0
1580492768.443,74.707,18.066,25.879,67.871,16.602,0
1580492768.446,70.312,16.113,34.668,81.543,8.789,0
1580492768.450,72.754,17.090,31.738,87.402,18.066,0
1580492768.454,77.637,18.066,21.484,75.195,-9.277,0
1580492768.458,76.660,17.578,26.855,75.684,-17.090,0
1580492768.462,77.148,20.508,11.230,92.285,52.246,0
1580492768.459,80.078,23.926,10.742,89.355,30.762,0
1580492768.463,82.031,22.461,47.852,77.148,42.480,0
1580492768.467,81.055,24.414,59.082,73.730,121.094,0
1580492768.471,78.613,30.273,32.227,81.055,121.582,0
1580492768.475,81.543,34.668,6.836,85.449,12.695,0
1580492768.479,76.660,30.762,18.555,66.406,-16.602,0
1580492768.483,65.918,25.879,43.457,52.246,35.645,0
1580492768.486,59.570,27.832,46.387,60.059,38.574,0
1580492768.490,61.035,35.156,0.977,76.172,36.133,0
1580492768.494,61.035,33.691,6.348,69.336,69.824,0
1580492768.498,55.664,23.926,66.895,55.176,122.559,0
1580492768.502,52.246,24.902,77.637,65.918,87.891,0
1580492768.519,50.781,25.391,62.012,81.543,77.148,0
1580492768.523,54.688,30.762,51.270,77.148,72.266,0
1580492768.527,64.941,39.062,49.805,65.918,43.945,0
1580492768.531,63.477,33.203,28.809,63.965,63.965,0
1580492768.535,51.758,28.809,19.043,67.383,68.848,0
1580492768.539,51.270,31.250,42.480,74.219,10.742,0
1580492768.543,56.152,31.738,41.016,66.406,22.461,0
1580492768.546,55.664,31.738,31.738,58.105,80.566,0
1580492768.550,55.664,31.738,35.645,70.312,34.180,0
1580492768.554,62.012,29.785,34.668,73.242,22.949,0
1580492768.558,63.477,26.367,39.551,58.594,56.641,0
1580492768.562,61.035,26.367,47.363,52.734,61.035,0
1580492768.559,60.547,28.809,41.016,60.059,56.152,0
1580492768.563,63.477,29.785,30.762,69.336,103.027,0
1580492768.567,65.430,32.715,28.320,65.918,82.031,0
1580492768.571,63.477,35.156,37.598,56.152,52.734,0
