timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1579287258.050,44.922,-107.910,-490.234,20.996,64.453,0
1579287258.054,48.340,-101.562,-476.074,19.531,54.199,0
1579287258.058,41.016,-104.004,-448.242,13.184,67.871,0
1579287258.062,39.551,-113.281,-578.613,12.695,36.133,0
1579287258.066,41.992,-114.746,-620.605,17.578,-42.480,0
1579287258.070,40.527,-118.652,-749.512,16.602,45.410,0
1579287258.074,36.133,-119.141,-768.555,20.508,94.238,0
1579287258.077,23.926,-121.582,-688.477,19.531,29.297,0
1579287258.081,18.066,-127.930,-709.961,15.625,10.254,0
1579287258.085,14.160,-128.906,-723.145,16.113,23.926,0
1579287258.089,21.484,-135.742,-883.789,20.020,15.137,0
1579287258.093,31.738,-140.625,-872.070,20.996,-7.812,0
1579287258.090,20.996,-138.184,-600.098,17.090,10.254,0
1579287258.094,31.738,-129.883,-598.633,23.926,47.852,0
1579287258.098,41.504,-117.188,-724.609,30.762,17.578,0
1579287258.102,40.527,-115.234,-901.855,31.250,-15.137,0
1579287258.106,41.504,-113.281,-976.562,28.809,0.488,0
1579287258.110,30.273,-115.723,-962.402,21.973,-22.949,0
1579287258.114,21.484,-115.234,-968.750,27.832,12.695,0
1579287258.117,17.578,-111.816,-968.750,42.480,49.316,0
1579287258.121,9.277,-116.211,-968.750,46.387,65.430,0
1579287258.125,17.090,-111.328,-968.750,39.062,73.242,0
1579287258.129,32.715,-107.910,-968.750,38.086,15.625,0
1579287258.133,21.973,-114.258,-968.750,50.293,-3.418,0
1579287258.149,7.324,-113.281,-967.285,55.176,35.156,0
1579287258.153,11.230,-116.211,-963.867,53.223,26.367,0
1579287258.157,16.113,-115.723,-976.074,47.363,-17.578,0
1579287258.161,29.297,-108.887,-854.980,52.734,22.949,0
1579287258.165,28.809,-113.770,-717.285,49.805,20.996,0
1579287258.169,10.254,-115.234,-739.746,40.527,18.066,0
1579287258.173,7.812,-115.723,-834.961,42.480,57.129,0
1579287258.176,3.418,-119.629,-969.238,40.039,43.457,0
1579287258.180,17.090,-101.562,-842.773,60.547,50.781,0
1579287258.184,34.180,-77.637,-595.703,74.707,60.547,0
1579287258.188,47.363,-76.172,-486.328,79.102,46.875,0
1579287258.192,55.176,-81.055,-582.520,102.539,-7.324,0
1579287258.189,45.410,-75.195,-552.734,95.703,-5.371,0
1579287258.193,35.645,-64.453,-353.516,83.984,13.184,0
1579287258.197,50.781,-63.477,-348.633,83.984,36.621,0
1579287258.201,53.711,-62.988,-365.723,83.496,68.848,0
1579287258.205,48.340,-61.523,-412.109,73.242,43.457,0
1579287258.209,47.852,-59.082,-531.738,77.148,28.809,0
1579287258.213,48.828,-48.340,-504.883,81.055,9.277,0
1579287258.216,40.527,-42.969,-366.699,75.195,6.836,0
1579287258.220,41.992,-42.480,-289.062,81.055,8.789,0
1579287258.224,55.176,-39.062,-196.289,82.031,13.672,0
1579287258.228,52.734,-47.363,-456.055,76.660,43.945,0
1579287258.232,58.105,-48.828,-576.660,79.102,83.496,0
1579287258.229,59.570,-33.691,-220.703,85.938,70.801,0
1579287258.233,74.707,-30.273,-72.266,88.867,29.297,0
1579287258.237,78.613,-34.180,-85.938,82.031,-13.184,0
1579287258.241,70.801,-34.180,-117.676,78.125,56.641,0
1579287258.245,74.707,-28.809,-90.820,74.707,88.867,0
1579287258.249,62.988,-28.809,-166.016,71.777,38.574,0
1579287258.253,70.312,-24.902,-167.969,70.801,35.645,0
1579287258.256,88.867,2.930,23.926,93.750,-1.953,0
1579287258.260,101.562,12.695,-139.648,113.281,38.086,0
1579287258.264,103.027,1.465,-204.590,117.188,73.730,0
1579287258.268,98.633,1.465,145.996,122.070,-3.418,0
1579287258.272,89.844,-3.418,235.352,114.746,-25.391,0
1579287258.289,84.473,-8.789,244.141,102.051,10.742,0
1579287258.293,85.449,-18.066,127.441,107.422,-33.691,0
1579287258.297,86.426,-21.973,147.949,111.816,21.484,0
1579287258.301,88.379,-18.066,320.312,100.586,43.457,0
1579287258.305,87.891,-15.137,332.031,92.285,-8.789,0
1579287258.309,86.914,-12.207,266.113,102.051,-20.020,0
1579287258.313,71.777,-21.484,169.434,119.141,11.719,0
1579287258.316,84.473,-20.996,158.691,117.676,31.250,0
1579287258.320,86.426,-9.277,454.102,98.633,8.789,0
1579287258.324,70.801,-10.742,645.508,77.148,35.645,0
1579287258.328,77.637,-11.719,717.285,80.566,38.086,0
1579287258.332,83.496,-14.648,665.039,86.914,-3.906,0
1579287258.329,83.496,-5.371,707.520,77.637,44.434,0
1579287258.333,86.426,-4.395,866.699,66.895,72.754,0
1579287258.337,75.195,-14.160,861.816,62.500,-14.648,0
1579287258.341,72.266,-11.230,975.098,69.824,14.648,0
1579287258.345,75.684,-16.113,993.652,65.918,48.340,0
1579287258.349,66.895,-21.484,845.215,56.152,0.000,0
1579287258.353,57.617,-14.648,852.051,56.152,13.184,0
1579287258.356,62.500,-13.184,910.645,63.965,53.711,0
1579287258.360,77.148,-16.113,956.055,71.289,22.461,0
1579287258.364,68.848,-14.160,965.820,68.359,35.156,0
1579287258.368,63.965,-13.672,857.910,63.965,91.309,0
1579287258.372,74.707,-8.789,911.133,64.453,28.809,0
1579287258.369,84.961,-7.812,960.938,71.777,1.953,0
1579287258.373,87.891,-12.207,930.664,65.918,57.617,0
1579287258.377,81.055,-20.020,765.137,56.641,14.160,0
1579287258.381,77.637,-20.508,489.258,60.547,11.230,0
1579287258.385,82.520,-18.066,471.191,69.824,0.977,0
1579287258.389,82.520,-16.602,342.285,75.684,-37.598,0
1579287258.393,78.125,-12.207,155.273,73.242,-12.207,0
1579287258.396,75.195,-16.113,213.379,77.637,52.734,0
1579287258.400,71.777,-25.391,-20.020,80.078,46.875,0
1579287258.404,53.223,-29.297,-114.258,62.988,26.855,0
1579287258.408,43.457,-27.832,-38.086,63.965,54.199,0
1579287258.412,52.246,-24.414,-123.047,76.172,53.223,0
1579287258.429,53.711,-23.926,-96.680,70.801,75.195,0
1579287258.433,54.199,-32.715,-375.977,69.824,52.246,0
1579287258.437,50.293,-28.320,-519.531,62.500,33.691,0
1579287258.441,46.875,-18.066,-335.938,59.570,68.359,0
1579287258.445,57.129,-21.973,-345.215,68.848,87.402,0
1579287258.449,56.152,-27.344,-514.648,64.941,55.176,0
1579287258.453,57.129,-32.227,-844.238,57.129,-19.531,0
1579287258.456,73.730,-29.785,-897.461,61.523,-10.254,0
1579287258.460,66.895,-19.531,-681.641,71.777,23.926,0
1579287258.464,55.664,-20.020,-562.988,68.848,62.500,0
1579287258.468,61.035,-31.738,-679.199,64.941,47.852,0
1579287258.472,54.688,-35.645,-902.832,57.129,23.438,0
1579287258.469,37.598,-26.367,-812.012,56.641,72.266,0
1579287258.473,64.453,-30.762,-674.805,71.777,89.355,0
1579287258.477,78.125,-31.738,-701.172,65.430,75.684,0
1579287258.481,81.543,-25.391,-696.777,63.477,86.914,0
1579287258.485,91.309,-24.414,-817.383,65.430,52.734,0
1579287258.489,97.168,-24.902,-976.562,68.848,-43.457,0
1579287258.493,72.266,-21.973,-963.379,71.289,-71.289,0
1579287258.496,32.227,-18.555,-972.656,61.035,-58.594,0
1579287258.500,41.992,-16.113,-824.219,56.152,-11.719,0
1579287258.504,43.945,-20.020,-817.383,61.035,10.254,0
1579287258.508,45.898,-22.949,-910.645,62.988,0.000,0
1579287258.512,28.320,-21.973,-767.578,50.781,21.973,0
1579287258.509,17.090,-12.695,-719.727,60.059,35.645,0
1579287258.513,110.840,43.457,-776.367,141.113,35.645,0
1579287258.517,163.574,93.262,-881.348,197.754,30.762,0
1579287258.521,125.488,80.566,-962.891,162.598,-3.418,0
1579287258.525,124.023,56.641,-960.449,144.043,-11.719,0
1579287258.529,111.328,34.668,-958.984,138.184,6.348,0
1579287258.533,97.168,18.555,-971.191,129.395,31.250,0
1579287258.536,93.262,9.277,-967.773,123.047,27.344,0
1579287258.540,94.727,4.395,-968.750,124.512,13.184,0
1579287258.544,72.754,-16.113,-968.262,98.633,33.203,0
1579287258.548,131.836,57.129,-960.449,153.809,38.086,0
1579287258.552,355.469,262.207,-955.078,365.234,32.715,0
1579287258.569,378.418,287.598,-934.082,386.230,2.441,0
1579287258.573,272.461,192.871,-962.402,284.180,6.348,0
1579287258.577,225.098,140.625,-916.016,242.188,41.504,0
1579287258.581,179.688,103.027,-833.008,207.520,81.055,0
1579287258.585,146.973,73.242,-904.785,169.434,71.289,0
1579287258.589,127.930,50.781,-974.121,144.043,33.691,0
1579287258.593,121.582,27.832,-966.797,130.371,-24.902,0
1579287258.596,106.445,22.949,-967.285,113.281,-28.809,0
1579287258.600,102.051,20.996,-968.750,97.168,25.879,0
1579287258.604,102.539,8.789,-968.750,86.914,6.836,0
1579287258.608,83.984,5.859,-968.750,80.078,45.898,0
1579287258.612,72.754,-3.418,-968.262,77.637,6.348,0
1579287258.609,56.641,-12.207,-968.262,76.172,-41.504,0
1579287258.613,31.738,-16.113,-968.262,66.895,27.832,0
1579287258.617,34.668,-23.926,-968.262,64.453,36.133,0
1579287258.621,41.016,-25.879,-968.750,62.988,20.508,0
1579287258.625,44.922,-30.762,-968.750,59.082,27.832,0
1579287258.629,52.734,-39.551,-968.750,59.082,21.973,0
1579287258.633,47.363,-39.062,-968.750,53.223,-20.020,0
1579287258.636,45.898,-37.109,-968.750,49.316,-12.695,0
1579287258.640,50.293,-34.180,-968.750,53.223,22.461,0
1579287258.644,51.270,-41.504,-968.262,51.758,63.477,0
1579287258.648,40.039,-51.270,-968.262,42.969,51.758,0
1579287258.652,36.621,-44.434,-968.262,44.434,16.113,0
1579287258.651,40.527,-43.457,-968.262,53.223,-4.395,0
1579287258.655,50.781,-40.527,-968.750,59.082,11.230,0
1579287258.659,51.758,-37.598,-968.750,59.570,51.758,0
1579287258.663,46.387,-40.039,-968.750,58.105,43.457,0
1579287258.667,48.340,-38.574,-968.750,55.664,39.551,0
1579287258.671,48.340,-41.992,-968.262,45.898,41.504,0
1579287258.675,40.039,-42.480,-968.750,36.133,-6.836,0
1579287258.678,38.086,-38.574,-968.750,30.273,27.344,0
1579287258.682,41.504,-40.527,-968.750,26.855,63.477,0
1579287258.686,37.109,-33.203,-968.262,19.531,36.621,0
1579287258.690,36.621,-32.227,-968.750,16.602,-5.371,0
1579287258.694,24.414,-30.762,-968.262,12.207,12.695,0
1579287258.709,17.090,-29.297,-968.262,13.184,42.969,0
1579287258.713,26.855,-30.762,-968.262,19.043,36.133,0
1579287258.717,26.855,-25.879,-968.750,10.254,43.945,0
1579287258.721,17.090,-27.832,-968.750,-0.488,-27.344,0
1579287258.725,-6.836,-29.785,-968.750,-2.930,-25.391,0
1579287258.729,-12.207,-33.203,-968.750,-3.906,41.992,0
1579287258.733,-17.090,-32.715,-968.262,-18.555,-41.992,0
1579287258.736,-57.617,-31.738,-968.262,-57.617,-24.902,0
1579287258.740,-85.938,-32.227,-968.262,-82.520,2.441,0
1579287258.744,-89.355,-38.086,-968.262,-88.867,-1.953,0
1579287258.748,-100.098,-44.434,-968.750,-113.281,11.230,0
1579287258.752,-116.699,-45.410,-968.262,-133.789,12.207,0
1579287258.749,-128.418,-46.875,-968.750,-144.531,27.344,0
1579287258.753,-145.508,-47.852,-968.262,-159.180,48.828,0
1579287258.757,-156.738,-44.434,-968.262,-169.922,62.500,0
1579287258.761,-157.227,-41.504,-968.262,-171.387,13.184,0
1579287258.765,-159.668,-42.969,-968.262,-176.270,16.602,0
1579287258.769,-152.832,-41.504,-968.750,-176.270,61.523,0
1579287258.773,-139.648,-38.086,-968.262,-163.574,49.805,0
1579287258.776,-125.000,-34.180,-968.750,-156.738,23.438,0
1579287258.780,-111.328,-26.367,-968.750,-149.902,41.016,0
1579287258.784,-98.633,-31.738,-968.262,-132.812,102.051,0
1579287258.788,-83.984,-40.039,-968.262,-110.840,102.539,0
1579287258.792,-59.082,-32.227,-968.262,-82.031,63.477,0
1579287258.790,-32.227,-31.250,-968.750,-55.176,80.566,0
1579287258.794,-14.648,-37.109,-968.750,-34.668,68.359,0
1579287258.798,8.301,-35.156,-968.750,-8.301,66.895,0
1579287258.802,37.598,-33.203,-968.750,14.648,33.691,0
1579287258.806,60.059,-36.133,-968.262,27.832,10.254,0
1579287258.810,62.500,-35.156,-968.750,38.574,24.902,0
1579287258.814,90.820,-34.668,-963.867,59.082,43.945,0
1579287258.817,122.070,-33.691,-975.098,86.426,46.875,0
1579287258.821,125.977,-27.344,-924.316,94.238,63.965,0
1579287258.825,129.395,-20.020,-794.922,98.633,92.285,0
1579287258.829,129.395,-22.461,-689.941,109.375,106.445,0
1579287258.833,137.207,-21.484,-582.031,120.117,96.680,0
1579287258.849,142.090,-26.367,-681.641,126.465,37.109,0
