timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1580328747.286,41.992,31.738,26.855,48.828,46.387,0
1580328747.290,40.039,32.715,25.879,40.527,53.711,0
1580328747.294,41.016,31.738,28.320,42.480,58.105,0
1580328747.298,42.969,35.156,29.785,48.340,18.066,0
1580328747.302,41.504,35.645,29.297,47.852,24.414,0
1580328747.306,41.992,35.645,27.832,49.805,88.379,0
1580328747.310,42.480,34.668,31.738,44.922,43.945,0
1580328747.313,40.039,33.203,31.738,37.598,22.949,0
1580328747.317,37.598,34.180,29.297,41.016,53.711,0
1580328747.321,42.969,35.156,31.250,42.969,41.992,0
1580328747.325,49.805,36.133,31.250,39.551,-2.930,0
1580328747.329,46.387,35.156,27.344,35.645,-13.184,0
1580328747.326,45.410,35.156,25.391,30.273,12.207,0
1580328747.330,42.480,34.668,26.367,26.367,-0.488,0
1580328747.334,39.551,33.691,27.344,26.855,40.039,0
1580328747.338,45.410,33.203,25.391,26.367,75.195,0
1580328747.342,41.992,33.691,23.926,27.832,41.992,0
1580328747.346,41.016,35.156,25.879,29.785,32.227,0
1580328747.350,44.434,36.621,29.297,30.273,39.062,0
1580328747.353,41.016,38.086,29.785,32.227,60.547,0
1580328747.357,42.969,40.527,30.762,33.203,36.133,0
1580328747.361,47.852,42.480,33.203,32.715,9.766,0
1580328747.365,45.898,41.504,33.691,27.832,112.793,0
1580328747.369,41.016,40.527,33.203,25.391,79.590,0
1580328747.366,38.086,39.062,28.809,27.832,5.371,0
1580328747.370,35.156,38.086,27.832,27.344,13.184,0
1580328747.374,32.227,37.598,31.250,26.367,55.176,0
1580328747.378,26.855,36.621,29.785,24.414,78.613,0
1580328747.382,18.555,35.645,29.785,26.855,64.453,0
1580328747.386,11.230,31.738,29.785,29.297,60.547,0
1580328747.390,10.254,29.785,27.344,26.855,51.270,0
1580328747.393,6.836,30.762,29.785,27.832,54.688,0
1580328747.397,1.953,32.227,32.715,25.879,49.316,0
1580328747.401,-5.371,30.762,32.227,23.926,2.441,0
1580328747.405,-3.906,31.738,30.762,29.297,-47.852,0
1580328747.409,0.977,33.691,28.320,31.250,-50.293,0
1580328747.426,-2.441,33.691,26.367,28.809,-18.555,0
1580328747.430,-2.930,34.180,27.344,29.297,40.039,0
1580328747.434,-4.395,34.668,26.367,27.832,33.691,0
1580328747.438,-4.883,33.691,26.367,26.367,25.879,0
1580328747.442,-1.465,32.227,27.832,28.320,59.570,0
1580328747.446,-0.977,30.273,27.344,32.227,45.410,0
1580328747.450,0.000,29.785,26.367,33.691,73.730,0
1580328747.453,2.930,30.762,27.832,31.250,95.215,0
1580328747.457,-0.977,29.785,28.809,29.785,71.289,0
1580328747.461,-5.859,28.320,30.273,28.320,17.090,0
1580328747.465,-2.930,28.320,32.715,27.344,26.855,0
1580328747.469,4.395,29.297,30.273,32.227,45.410,0
1580328747.467,8.789,30.273,30.762,34.668,-12.207,0
1580328747.471,12.207,31.738,30.762,30.273,-6.836,0
1580328747.475,17.090,31.250,29.785,28.320,6.348,0
1580328747.479,20.996,32.227,32.715,27.832,7.812,0
1580328747.483,25.391,35.156,33.691,24.414,5.859,0
1580328747.487,26.367,35.645,33.691,24.902,70.312,0
1580328747.491,25.391,35.156,34.180,28.809,36.621,0
1580328747.494,28.809,37.109,31.250,35.645,-21.973,0
1580328747.498,28.320,38.574,31.250,35.645,35.645,0
1580328747.502,24.902,37.598,29.297,33.691,47.852,0
1580328747.506,25.879,36.621,28.320,31.250,47.852,0
1580328747.510,25.879,38.574,28.320,26.367,40.039,0
1580328747.506,22.949,37.598,29.785,27.344,25.879,0
1580328747.510,21.484,37.598,32.227,30.762,32.715,0
1580328747.514,28.809,39.062,29.785,31.250,73.242,0
1580328747.518,33.691,38.086,30.273,28.809,109.863,0
1580328747.522,35.645,38.574,30.273,29.785,86.914,0
1580328747.526,36.133,40.527,29.297,30.762,16.113,0
1580328747.530,32.715,39.062,29.785,28.320,14.160,0
1580328747.533,33.691,36.133,28.320,26.367,32.227,0
1580328747.537,33.691,37.598,32.227,23.438,35.156,0
1580328747.541,33.691,38.086,32.227,22.461,-16.602,0
1580328747.545,39.551,38.086,27.344,26.855,-21.484,0
1580328747.549,53.223,39.062,25.391,40.039,40.527,0
1580328747.567,55.664,36.621,30.762,46.875,25.391,0
1580328747.571,39.551,31.738,39.551,36.133,-31.738,0
1580328747.575,34.668,27.344,41.504,34.668,-4.395,0
1580328747.579,42.480,25.879,45.898,44.434,-53.711,0
1580328747.583,47.852,25.391,49.316,51.758,-49.316,0
1580328747.587,47.852,19.531,49.805,56.152,33.691,0
1580328747.591,39.551,13.184,55.176,51.758,12.207,0
1580328747.594,36.621,9.277,61.523,51.270,10.254,0
1580328747.598,37.598,6.348,66.406,57.129,38.574,0
1580328747.602,45.410,6.836,67.383,62.500,25.879,0
1580328747.606,55.664,8.789,65.918,67.871,41.016,0
1580328747.610,56.152,11.719,64.453,66.895,56.152,0
1580328747.606,52.734,17.090,62.500,61.035,20.996,0
1580328747.610,52.246,20.508,61.523,59.570,-24.414,0
1580328747.614,48.340,21.484,57.617,61.523,-54.688,0
1580328747.618,37.598,21.484,54.199,60.059,6.348,0
1580328747.622,30.762,20.996,54.199,56.152,41.016,0
1580328747.626,26.855,21.484,52.246,50.293,78.613,0
1580328747.630,22.949,20.508,53.223,53.223,70.801,0
1580328747.633,20.996,20.020,55.176,51.270,42.969,0
1580328747.637,22.949,21.973,52.246,49.805,64.453,0
1580328747.641,29.785,22.949,52.246,50.781,52.246,0
1580328747.645,36.621,23.438,52.246,50.781,34.668,0
1580328747.649,38.086,22.949,49.805,50.293,-12.695,0
1580328747.646,37.109,22.461,49.805,48.828,11.230,0
