timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1579272464.296,101.562,0.000,11.719,123.047,90.332,0
1579272464.300,121.582,19.531,31.738,134.277,26.855,0
1579272464.304,142.090,34.668,42.480,152.832,62.988,0
1579272464.308,137.207,38.086,44.434,156.250,92.285,0
1579272464.312,139.160,38.574,50.293,163.574,87.891,0
1579272464.316,139.648,43.457,51.758,158.203,63.477,0
1579272464.320,130.859,47.363,54.199,145.996,38.086,0
1579272464.323,142.090,48.828,52.734,146.973,26.855,0
1579272464.327,141.602,53.223,50.293,147.949,12.695,0
1579272464.331,126.953,50.293,43.945,132.812,42.969,0
1579272464.335,180.664,99.121,98.145,184.082,64.453,0
1579272464.339,146.484,63.477,61.523,146.484,41.504,0
1579272464.336,108.887,5.371,-0.977,94.727,57.617,0
1579272464.340,123.535,36.621,31.738,130.859,55.664,0
1579272464.344,107.910,41.992,41.992,122.559,41.504,0
1579272464.348,112.305,48.828,47.363,124.023,14.160,0
1579272464.352,108.398,52.734,47.363,125.977,-36.621,0
1579272464.356,117.676,50.293,44.434,123.535,-1.465,0
1579272464.360,131.348,55.664,45.898,124.023,56.152,0
1579272464.363,124.023,58.105,51.758,121.094,80.078,0
1579272464.367,114.746,57.617,52.734,117.188,48.340,0
1579272464.371,113.281,61.035,49.805,104.492,-7.812,0
1579272464.375,97.656,48.828,52.246,95.703,-15.625,0
1579272464.379,82.031,43.945,51.758,92.285,30.762,0
1579272464.397,76.172,52.734,48.828,84.473,42.969,0
1579272464.401,67.383,52.246,49.805,83.008,26.855,0
1579272464.405,46.387,48.340,47.363,76.660,40.527,0
1579272464.409,45.898,49.316,45.898,64.941,18.066,0
1579272464.413,59.570,50.293,48.340,69.336,19.531,0
1579272464.417,57.617,48.340,49.316,73.242,12.207,0
1579272464.421,70.801,52.734,48.828,66.895,37.109,0
1579272464.424,69.336,56.641,48.340,62.988,55.176,0
1579272464.428,41.504,51.270,45.410,63.477,11.719,0
1579272464.432,42.480,49.316,32.715,66.895,45.898,0
1579272464.436,50.781,54.688,62.012,75.195,100.586,0
1579272464.440,28.320,36.621,62.500,51.758,56.152,0
1579272464.436,96.680,90.332,93.262,110.840,11.719,0
