timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1579272606.637,27.344,32.715,55.664,41.992,-0.977,0
1579272606.641,30.273,36.133,60.059,35.645,61.035,0
1579272606.645,20.508,26.367,46.875,23.438,74.707,0
1579272606.649,17.090,17.090,49.316,37.109,72.266,0
1579272606.653,23.438,18.555,52.734,33.691,42.969,0
1579272606.657,36.133,24.902,47.852,44.922,24.414,0
1579272606.661,33.691,25.391,47.852,53.223,46.387,0
1579272606.664,40.039,25.391,46.875,41.992,95.215,0
1579272606.668,41.504,26.855,38.574,40.039,62.012,0
1579272606.672,38.574,26.367,50.781,41.016,-2.441,0
1579272606.676,42.480,29.785,64.941,36.621,57.617,0
1579272606.680,37.109,31.738,56.641,41.016,71.289,0
1579272606.676,30.273,28.809,51.758,44.922,32.227,0
1579272606.680,32.227,30.762,46.387,42.969,51.758,0
1579272606.684,28.320,32.715,39.062,36.621,36.621,0
1579272606.688,30.273,31.738,49.805,42.969,19.043,0
1579272606.692,35.645,36.621,54.688,45.898,33.203,0
1579272606.696,34.668,31.738,48.340,38.086,4.395,0
1579272606.700,30.762,26.855,50.293,35.156,-20.508,0
1579272606.703,29.785,32.227,44.434,24.902,-0.977,0
1579272606.707,29.297,34.180,36.133,19.043,69.336,0
1579272606.711,19.531,29.297,30.273,27.344,47.363,0
1579272606.715,12.695,28.809,33.691,29.297,3.418,0
1579272606.719,19.043,32.227,39.551,22.949,49.805,0
1579272606.736,24.902,34.180,36.621,18.066,16.602,0
1579272606.740,31.738,33.691,43.945,25.391,21.973,0
1579272606.744,32.227,31.738,46.875,39.551,14.160,0
1579272606.748,34.180,33.691,38.086,28.809,8.789,0
1579272606.752,36.621,37.109,25.879,25.391,43.945,0
1579272606.756,27.832,35.156,29.785,39.551,60.059,0
1579272606.760,35.645,40.039,41.504,40.527,77.637,0
1579272606.763,38.086,39.551,40.039,32.227,70.801,0
1579272606.767,34.668,32.227,29.297,30.762,53.711,0
1579272606.771,32.715,34.180,23.926,36.133,27.832,0
1579272606.775,35.156,34.180,29.785,36.133,-4.395,0
1579272606.779,33.691,32.715,41.504,33.691,-10.742,0
1579272606.777,29.297,34.668,43.457,32.227,27.344,0
1579272606.781,28.320,35.645,41.992,42.969,67.383,0
1579272606.785,29.785,31.738,35.645,44.434,28.809,0
1579272606.789,35.645,32.715,24.902,35.156,-2.441,0
1579272606.793,44.434,40.527,30.762,33.691,67.383,0
1579272606.797,46.387,40.039,34.668,37.598,69.824,0
1579272606.801,40.039,28.809,38.086,55.664,34.668,0
1579272606.804,43.945,29.297,36.621,57.617,20.996,0
1579272606.808,34.668,41.992,31.250,31.738,-7.324,0
1579272606.812,20.020,47.363,29.785,13.184,-18.066,0
1579272606.816,20.996,46.875,27.344,20.996,45.410,0
1579272606.820,22.461,44.922,27.344,22.461,52.246,0
1579272606.817,16.113,44.434,24.414,6.348,62.500,0
1579272606.821,16.113,49.805,24.414,2.930,93.262,0
1579272606.825,20.020,48.828,26.855,5.371,72.266,0
1579272606.829,19.043,41.504,20.996,1.465,50.293,0
1579272606.833,15.625,41.504,21.484,7.324,76.660,0
1579272606.837,16.602,44.922,21.973,13.184,87.891,0
1579272606.841,20.996,44.434,18.066,13.184,98.633,0
1579272606.844,19.531,38.086,18.555,4.883,32.715,0
1579272606.848,15.137,32.715,21.484,6.836,30.762,0
1579272606.852,15.137,34.180,23.926,15.625,92.773,0
1579272606.856,19.043,38.086,23.926,20.020,45.410,0
1579272606.860,14.648,39.062,26.367,25.391,27.344,0
1579272606.876,19.531,40.039,24.414,18.555,47.363,0
1579272606.880,25.391,38.574,26.367,16.602,17.090,0
1579272606.884,18.066,41.016,31.738,21.484,-21.484,0
1579272606.888,24.902,45.410,28.809,26.367,2.930,0
1579272606.892,35.156,41.016,33.203,33.203,26.855,0
1579272606.896,30.273,36.621,38.574,29.785,55.176,0
1579272606.900,33.203,38.574,35.156,23.926,59.570,0
1579272606.903,28.320,38.574,24.414,29.297,24.902,0
1579272606.907,23.438,35.645,27.344,31.250,-6.348,0
1579272606.911,28.320,35.156,36.621,24.414,-25.879,0
1579272606.915,23.926,37.109,37.598,22.461,21.484,0
1579272606.919,20.996,37.109,35.156,28.320,84.473,0
1579272606.917,17.578,34.668,39.551,30.762,80.078,0
1579272606.921,27.832,38.574,36.621,26.367,30.762,0
1579272606.925,36.621,48.340,33.203,27.832,15.625,0
1579272606.929,28.809,47.363,47.852,35.156,8.301,0
1579272606.933,22.461,32.227,50.293,29.785,1.465,0
1579272606.937,12.695,28.320,49.316,24.902,57.617,0
1579272606.941,17.578,30.762,48.340,30.273,82.520,0
1579272606.944,28.320,32.715,39.062,29.785,48.828,0
1579272606.948,25.391,35.645,39.551,31.738,73.730,0
1579272606.952,30.762,35.156,48.828,42.480,22.949,0
1579272606.956,32.715,33.203,50.293,35.156,-30.273,0
1579272606.960,39.551,35.156,41.016,20.996,5.371,0
1579272606.957,39.062,37.598,33.691,28.320,-14.648,0
1579272606.961,33.691,40.527,41.016,41.992,-2.930,0
1579272606.965,26.367,41.504,46.387,32.227,45.410,0
1579272606.969,19.531,36.621,44.434,29.297,28.320,0
1579272606.973,21.484,34.668,49.316,36.621,33.691,0
1579272606.977,28.809,35.645,47.363,30.273,56.641,0
1579272606.981,30.762,39.062,51.270,29.785,41.992,0
1579272606.984,18.555,35.645,59.082,23.438,49.316,0
1579272606.988,19.043,33.203,47.852,12.695,37.598,0
1579272606.992,21.973,35.156,42.480,17.578,46.387,0
1579272606.996,6.348,31.250,45.410,26.367,87.402,0
1579272607.000,13.672,32.715,51.758,27.832,48.340,0
1579272607.017,32.227,38.086,54.688,29.297,10.742,0
1579272607.021,31.738,34.668,50.781,30.762,60.547,0
1579272607.025,20.020,33.691,43.945,26.367,81.543,0
1579272607.029,15.137,35.645,44.434,27.344,33.691,0
1579272607.033,21.973,33.691,54.199,32.715,25.879,0
1579272607.037,28.809,37.598,48.340,25.391,54.688,0
1579272607.041,37.109,40.039,37.598,13.184,41.504,0
1579272607.044,43.457,36.621,46.875,18.555,18.066,0
1579272607.048,39.551,37.598,48.828,37.109,27.832,0
1579272607.052,20.508,38.086,46.387,27.832,54.688,0
1579272607.056,6.836,36.133,42.969,13.184,78.613,0
1579272607.060,9.277,36.133,35.156,20.508,51.758,0
1579272607.056,16.113,35.156,43.457,19.043,42.480,0
1579272607.060,16.602,34.180,51.758,17.090,13.184,0
1579272607.064,26.367,42.969,56.152,21.484,46.875,0
1579272607.068,36.133,47.363,55.176,24.902,69.336,0
1579272607.072,22.461,38.086,47.363,17.090,47.363,0
1579272607.076,20.508,33.691,45.410,22.461,98.145,0
1579272607.080,28.320,37.109,44.434,31.250,77.637,0
1579272607.083,22.461,38.574,45.410,21.484,3.906,0
1579272607.087,11.719,35.645,46.387,14.160,61.523,0
1579272607.091,22.461,37.109,46.875,10.742,109.863,0
1579272607.095,22.949,37.598,45.898,20.996,56.641,0
1579272607.099,17.090,39.062,42.480,27.344,56.152,0
1579272607.097,32.715,41.504,40.039,25.391,11.230,0
1579272607.101,37.598,40.039,38.086,31.250,22.461,0
1579272607.105,30.762,39.062,31.250,25.391,47.363,0
1579272607.109,24.414,37.109,37.109,35.156,20.020,0
1579272607.113,27.344,42.480,45.410,44.922,37.109,0
1579272607.117,35.156,40.527,48.340,34.668,56.641,0
1579272607.121,26.855,37.109,52.734,24.414,38.574,0
1579272607.124,23.438,35.156,51.270,32.715,20.996,0
1579272607.128,35.645,32.227,46.875,41.016,-36.133,0
1579272607.132,25.879,35.645,50.781,31.738,-87.402,0
1579272607.136,29.785,35.645,52.734,25.391,-44.434,0
1579272607.140,33.691,34.180,46.387,31.250,4.395,0
1579272607.156,15.137,31.250,48.828,44.922,46.875,0
1579272607.160,21.484,33.203,51.758,39.062,71.777,0
1579272607.164,36.133,40.039,53.223,26.855,62.988,0
1579272607.168,41.016,39.551,57.129,29.297,52.246,0
1579272607.172,26.855,29.785,45.898,33.203,-1.465,0
1579272607.176,13.184,28.809,34.668,29.297,37.598,0
1579272607.180,19.531,32.227,45.410,28.320,24.414,0
1579272607.183,23.926,31.738,56.641,30.762,16.602,0
1579272607.187,23.926,31.250,48.828,31.738,33.203,0
1579272607.191,28.809,31.738,43.457,31.250,46.875,0
1579272607.195,25.391,35.645,42.480,19.043,70.801,0
1579272607.199,25.391,36.621,45.410,20.508,23.926,0
1579272607.197,36.621,36.621,42.480,34.668,5.371,0
1579272607.201,32.715,36.621,40.039,33.203,42.969,0
1579272607.205,18.066,37.109,51.758,19.531,72.266,0
1579272607.209,23.926,36.133,55.176,8.301,122.070,0
1579272607.213,35.156,34.180,54.688,15.625,77.637,0
1579272607.217,25.391,36.621,53.223,29.785,-21.484,0
1579272607.221,20.020,37.598,50.293,25.879,-23.438,0
1579272607.224,18.555,33.691,39.062,20.020,3.906,0
1579272607.228,24.902,36.133,34.180,15.625,25.879,0
1579272607.232,24.414,38.574,43.945,15.137,22.949,0
1579272607.236,18.555,36.133,45.410,39.551,20.020,0
1579272607.240,23.438,37.598,44.922,42.480,84.961,0
1579272607.236,31.738,39.062,51.270,30.273,64.941,0
1579272607.240,24.414,38.086,52.734,36.621,-17.090,0
1579272607.244,22.949,38.086,44.922,36.133,32.227,0
1579272607.248,31.250,39.062,41.504,22.949,23.438,0
1579272607.252,27.832,37.109,40.527,21.973,32.227,0
1579272607.256,28.320,37.598,32.715,30.273,64.941,0
1579272607.260,30.762,36.621,36.133,36.621,-4.883,0
1579272607.263,22.461,37.598,47.363,43.457,8.789,0
1579272607.267,15.625,38.574,50.781,40.039,39.551,0
1579272607.271,22.949,37.109,41.504,28.809,32.715,0
1579272607.275,26.367,36.621,38.574,19.531,43.457,0
1579272607.279,18.066,36.621,43.945,11.230,10.254,0
1579272607.297,1.953,33.691,45.898,15.625,25.391,0
1579272607.301,-0.488,33.691,46.387,21.973,47.852,0
1579272607.305,4.883,33.203,46.875,32.227,55.176,0
1579272607.309,0.488,28.320,47.852,39.551,44.434,0
1579272607.313,-0.977,30.762,40.527,15.625,18.555,0
1579272607.317,2.930,33.691,37.109,-8.301,33.691,0
1579272607.321,11.230,36.621,35.156,0.000,0.000,0
1579272607.324,0.977,37.598,32.227,1.465,30.273,0
1579272607.328,-1.465,39.062,29.785,3.906,47.363,0
1579272607.332,2.441,41.504,26.367,12.695,29.297,0
1579272607.336,-15.625,37.109,37.598,-2.441,67.871,0
1579272607.340,-20.996,38.086,52.734,-12.695,76.660,0
1579272607.337,-6.836,44.434,55.664,-12.207,39.062,0
1579272607.341,-11.230,43.457,47.852,-5.859,36.133,0
1579272607.345,-13.672,39.062,41.016,2.930,57.129,0
1579272607.349,2.441,41.504,45.410,18.555,101.074,0
1579272607.353,7.324,38.086,48.340,26.367,102.539,0
1579272607.357,9.766,32.227,41.992,13.184,87.402,0
1579272607.361,5.859,32.715,40.039,20.996,87.402,0
1579272607.364,10.742,34.668,38.574,31.738,21.973,0
1579272607.368,32.715,36.621,32.227,32.715,0.977,0
1579272607.372,33.203,37.598,33.691,34.668,38.086,0
1579272607.376,36.621,41.992,36.133,36.133,70.801,0
1579272607.380,42.969,42.480,31.250,52.246,35.156,0
1579272607.377,26.855,36.621,39.551,59.082,-13.184,0
1579272607.381,28.320,28.809,49.316,50.781,15.137,0
1579272607.385,49.805,34.180,36.621,52.246,10.254,0
1579272607.389,46.875,37.598,24.414,49.316,16.602,0
1579272607.393,50.781,34.668,29.785,58.105,30.762,0
1579272607.397,55.664,35.156,36.621,68.848,-27.344,0
1579272607.401,41.016,34.180,33.691,56.641,17.578,0
1579272607.404,34.180,33.203,36.133,44.434,59.570,0
1579272607.408,36.133,32.715,38.574,61.035,19.531,0
1579272607.412,42.969,34.668,35.156,57.129,9.277,0
1579272607.416,44.434,36.621,36.621,49.316,35.156,0
1579272607.420,43.945,33.691,36.133,57.617,46.875,0
1579272607.437,38.574,32.715,36.133,53.711,58.594,0
1579272607.441,30.762,34.180,34.180,39.551,112.793,0
1579272607.445,42.969,35.156,29.297,31.250,120.605,0
1579272607.449,35.156,33.203,37.109,38.086,90.820,0
1579272607.453,6.348,36.133,44.922,41.992,23.438,0
1579272607.457,2.930,34.180,46.387,25.391,-16.113,0
1579272607.461,4.883,25.391,35.645,15.137,11.719,0
1579272607.464,16.113,29.297,29.297,38.086,13.184,0
1579272607.468,51.758,33.691,35.156,53.711,32.227,0
1579272607.472,56.641,30.273,39.062,34.180,43.945,0
1579272607.476,20.508,28.320,41.016,17.578,25.879,0
1579272607.480,27.832,34.180,36.621,33.691,81.543,0
1579272607.476,42.480,37.598,30.762,35.156,60.059,0
1579272607.480,53.711,35.645,36.133,38.086,27.832,0
1579272607.484,50.293,32.715,41.992,51.758,28.809,0
1579272607.488,42.969,31.738,45.410,50.781,54.199,0
1579272607.492,57.617,38.574,44.434,44.922,36.621,0
1579272607.496,88.379,41.016,38.086,69.336,37.598,0
1579272607.500,86.426,37.109,42.480,83.984,79.102,0
1579272607.503,44.922,34.180,53.711,62.012,14.648,0
1579272607.507,26.855,30.273,52.734,48.828,-9.766,0
1579272607.511,42.969,30.762,50.293,50.293,24.902,0
1579272607.515,45.898,28.809,55.664,38.574,11.719,0
1579272607.519,51.758,25.879,59.570,51.270,24.902,0
1579272607.536,60.059,23.438,62.988,77.637,44.922,0
1579272607.540,38.086,21.484,65.430,79.102,30.762,0
1579272607.544,50.293,27.344,62.988,65.918,7.324,0
1579272607.548,77.637,25.879,60.547,62.012,10.742,0
1579272607.552,73.730,24.902,62.012,60.547,-1.465,0
1579272607.556,72.754,30.762,58.594,73.242,15.137,0
1579272607.560,72.266,29.785,61.523,102.051,48.828,0
1579272607.563,56.641,27.832,66.895,90.820,82.031,0
1579272607.567,50.293,30.273,59.570,53.711,96.680,0
1579272607.571,65.918,32.227,56.641,51.270,76.172,0
1579272607.575,87.402,32.715,60.547,75.195,41.992,0
1579272607.579,79.102,36.133,58.105,86.426,45.410,0
1579272607.577,49.805,33.691,52.246,46.387,20.508,0
1579272607.581,32.227,25.391,53.223,42.969,-2.930,0
1579272607.585,51.270,25.879,55.664,61.035,73.730,0
1579272607.589,50.293,28.320,52.246,50.781,62.012,0
1579272607.593,44.922,29.785,50.781,51.758,69.824,0
1579272607.597,52.246,29.785,57.617,41.504,49.805,0
1579272607.601,51.758,29.297,63.477,50.293,66.895,0
1579272607.604,43.457,27.832,66.406,61.035,108.887,0
1579272607.608,32.715,28.320,61.523,37.109,43.945,0
1579272607.612,30.273,31.738,54.199,32.715,58.105,0
1579272607.616,50.293,33.691,55.664,43.457,64.941,0
1579272607.620,54.688,33.203,59.082,45.898,32.227,0
1579272607.617,30.273,34.668,55.664,34.668,13.672,0
1579272607.621,20.508,36.133,54.688,37.598,0.000,0
1579272607.625,30.762,34.668,57.129,47.363,16.602,0
1579272607.629,37.109,41.992,57.129,39.062,11.719,0
1579272607.633,46.875,44.922,55.664,42.480,-44.434,0
1579272607.637,53.711,38.574,54.688,56.152,-34.668,0
1579272607.641,40.039,36.621,55.176,57.617,26.367,0
1579272607.644,48.828,38.086,56.152,56.641,39.551,0
1579272607.648,57.129,41.504,51.270,51.270,21.484,0
1579272607.652,50.293,42.969,47.852,34.180,44.922,0
1579272607.656,46.387,40.039,47.852,35.645,78.125,0
1579272607.660,27.344,38.086,50.781,37.598,48.340,0
1579272607.676,32.715,40.527,45.410,22.949,11.719,0
1579272607.680,39.062,42.969,41.016,27.344,1.465,0
1579272607.684,38.574,41.992,47.852,39.062,26.367,0
1579272607.688,41.016,41.992,45.898,55.176,40.039,0
1579272607.692,21.973,41.992,39.062,41.504,4.395,0
1579272607.696,12.207,39.062,39.062,19.043,66.895,0
1579272607.700,23.926,40.527,43.945,24.414,56.641,0
1579272607.703,23.926,42.969,40.527,10.254,8.789,0
1579272607.707,8.789,38.574,38.574,13.184,46.875,0
1579272607.711,26.855,37.598,45.898,21.484,62.988,0
1579272607.715,21.973,35.156,49.316,25.879,82.520,0
1579272607.719,0.000,36.133,49.805,9.277,91.309,0
1579272607.716,16.113,40.039,47.852,20.020,94.238,0
1579272607.720,31.250,38.086,47.363,26.855,72.754,0
1579272607.724,25.879,35.156,48.828,20.020,51.270,0
1579272607.728,28.320,36.621,45.410,21.484,57.617,0
1579272607.732,21.484,34.668,43.457,17.578,51.758,0
1579272607.736,16.113,33.691,46.387,24.902,19.043,0
1579272607.740,44.922,37.598,42.480,15.137,60.547,0
1579272607.743,41.016,38.574,42.969,7.324,49.316,0
1579272607.747,24.414,36.621,44.434,28.320,51.758,0
1579272607.751,34.180,36.133,42.480,38.086,81.055,0
1579272607.755,26.367,33.203,46.387,27.832,53.223,0
1579272607.759,45.410,31.250,54.199,51.270,0.000,0
1579272607.757,28.809,40.039,50.293,41.992,2.930,0
1579272607.761,6.348,41.992,41.016,-8.301,2.441,0
1579272607.765,21.973,37.598,44.922,5.859,0.000,0
1579272607.769,7.324,39.551,48.828,14.648,51.758,0
1579272607.773,-1.465,41.504,41.504,0.488,21.973,0
1579272607.777,6.348,39.551,41.016,2.441,-32.227,0
1579272607.781,23.438,39.551,45.898,11.230,-0.977,0
1579272607.784,18.066,41.992,48.828,30.762,-10.254,0
1579272607.788,-1.465,41.016,47.363,11.230,19.043,0
1579272607.792,15.625,41.992,45.410,-8.301,63.965,0
1579272607.796,32.715,43.945,48.828,22.949,51.270,0
1579272607.800,14.648,40.527,46.387,21.973,41.992,0
1579272607.817,14.160,39.551,44.434,8.301,-28.809,0
1579272607.821,24.414,42.480,45.410,4.395,7.324,0
1579272607.825,14.648,40.527,48.340,24.902,44.434,0
1579272607.829,18.066,39.062,47.852,26.855,19.043,0
1579272607.833,28.320,41.016,44.922,19.531,37.598,0
1579272607.837,39.062,42.969,43.457,28.809,18.555,0
1579272607.841,35.156,41.992,46.387,21.484,42.969,0
1579272607.844,22.949,35.645,55.176,32.715,33.203,0
1579272607.848,18.066,38.086,55.664,25.879,15.137,0
1579272607.852,29.785,43.945,50.293,13.184,31.250,0
1579272607.856,28.809,41.992,54.688,30.762,31.250,0
1579272607.860,16.113,40.039,54.688,31.250,60.059,0
1579272607.857,29.297,39.062,42.969,28.809,53.223,0
1579272607.861,33.203,39.551,42.480,29.785,18.066,0
1579272607.865,16.113,39.062,54.688,19.043,12.207,0
1579272607.869,15.625,38.574,53.223,16.113,-3.906,0
1579272607.873,20.508,39.062,47.852,29.785,47.852,0
1579272607.877,20.020,37.109,53.223,26.855,97.168,0
1579272607.881,19.043,34.668,60.547,24.414,8.301,0
1579272607.884,23.438,37.109,61.035,21.973,-9.277,0
1579272607.888,18.066,36.133,56.641,14.160,50.293,0
1579272607.892,9.277,32.715,56.641,33.691,56.152,0
1579272607.896,24.414,37.109,50.781,24.902,81.543,0
1579272607.900,28.320,35.645,45.898,22.461,40.527,0
1579272607.897,20.996,33.691,44.434,27.344,17.090,0
1579272607.901,21.973,38.574,40.527,20.996,5.859,0
1579272607.905,21.973,35.645,39.062,30.273,8.789,0
