timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1579966034.544,508.301,-506.348,-586.426,-68.848,-603.027,0
1579966034.548,-945.801,-682.617,-520.020,-972.168,-598.633,0
1579966034.552,-925.293,-623.535,-602.539,-107.910,-640.625,0
1579966034.556,487.305,-439.453,-658.203,-1000.000,-579.102,0
1579966034.559,379.883,-452.637,-594.727,-413.086,-542.969,0
1579966034.563,-981.445,-626.465,-476.562,-914.062,-410.156,0
1579966034.567,-909.668,-652.344,-516.113,314.453,-437.012,0
1579966034.571,669.922,-467.285,-638.184,-1000.000,-539.062,0
1579966034.575,291.016,-397.949,-524.414,-563.965,-171.875,0
1579966034.579,913.086,-580.566,-441.406,929.688,-239.258,0
1579966034.583,-930.664,-697.754,-551.270,655.762,-648.438,0
1579966034.587,921.875,-539.062,-675.293,-819.824,-713.867,0
1579966034.591,705.078,-406.738,-662.598,-981.934,-577.637,0
1579966034.595,893.066,-525.391,-537.109,361.816,-452.637,0
1579966034.599,-969.238,-698.730,-531.738,-984.863,-619.629,0
1579966034.602,-985.840,-600.586,-632.812,-293.945,-671.387,0
1579966034.606,781.738,-429.199,-692.871,-1000.000,-676.758,0
1579966034.610,799.316,-475.586,-537.598,-62.988,-345.703,0
1579966034.614,-981.934,-647.461,-391.113,-812.500,-98.145,0
1579966034.618,-953.613,-641.113,-552.734,113.281,-495.117,0
1579966034.622,761.230,-471.680,-703.613,-1000.000,-723.145,0
1579966034.626,666.016,-444.824,-617.188,-491.699,-536.133,0
1579966034.630,999.512,-611.328,-474.609,-957.520,-362.305,0
1579966034.634,-939.453,-682.617,-542.969,434.082,-560.547,0
1579966034.638,806.641,-509.766,-678.223,-1000.000,-703.613,0
1579966034.642,607.910,-427.246,-655.273,-816.406,-636.230,0
1579966034.645,967.773,-578.613,-545.898,616.699,-575.684,0
1579966034.649,-957.520,-695.801,-512.695,825.684,-522.949,0
1579966034.653,956.055,-552.246,-612.305,-611.328,-544.434,0
1579966034.657,621.582,-401.855,-628.418,-1000.000,-477.051,0
1579966034.661,823.242,-509.277,-512.207,188.965,-370.605,0
1579966034.665,-952.637,-692.383,-510.742,-896.973,-547.363,0
1579966034.669,-994.141,-589.355,-533.691,-73.242,-303.223,0
1579966034.673,817.383,-411.133,-587.891,-1000.000,-304.199,0
1579966034.677,828.613,-476.074,-609.863,-222.656,-624.512,0
1579966034.681,-981.934,-668.457,-546.387,-819.824,-649.414,0
1579966034.684,-969.238,-644.043,-576.660,197.266,-553.223,0
1579966034.688,845.215,-444.824,-642.090,-1000.000,-489.746,0
1579966034.692,770.508,-437.988,-635.742,-527.344,-619.141,0
1579966034.696,976.562,-620.605,-541.016,980.469,-591.309,0
1579966034.700,-914.551,-699.707,-579.102,555.664,-668.945,0
1579966034.704,750.977,-506.836,-612.793,-939.453,-426.270,0
1579966034.708,381.348,-392.578,-536.621,-899.902,-185.547,0
1579966034.712,918.945,-567.871,-517.578,518.066,-487.793,0
1579966034.716,-945.312,-715.820,-542.969,905.273,-656.250,0
1579966034.720,985.352,-583.008,-646.973,-500.488,-701.172,0
1579966034.724,416.992,-416.992,-645.020,-1000.000,-533.203,0
1579966034.727,590.332,-509.766,-538.574,75.684,-458.984,0
1579966034.731,-937.012,-696.289,-516.602,-851.562,-618.652,0
1579966034.735,-947.266,-628.906,-608.887,-16.113,-667.480,0
1579966034.739,590.332,-439.941,-679.199,-1000.000,-661.621,0
1579966034.743,483.887,-460.938,-565.430,-251.953,-460.938,0
1579966034.747,-985.352,-651.367,-482.422,-815.918,-474.609,0
1579966034.751,-918.457,-654.785,-529.297,383.789,-481.445,0
1579966034.755,675.781,-464.844,-618.164,-1000.000,-490.723,0
1579966034.759,488.770,-421.387,-629.395,-627.441,-616.211,0
1579966034.763,982.910,-557.617,-429.688,906.250,-185.059,0
1579966034.767,-926.758,-648.926,-441.895,608.398,-254.395,0
1579966034.770,824.707,-518.555,-654.785,-874.512,-696.777,0
1579966034.774,429.688,-409.180,-669.434,-977.051,-674.805,0
1579966034.778,844.238,-533.203,-535.156,384.277,-494.141,0
1579966034.782,-939.941,-678.223,-487.305,959.473,-460.449,0
1579966034.786,995.117,-576.660,-625.488,-387.695,-667.480,0
1579966034.790,434.570,-415.039,-672.363,-1000.000,-651.367,0
1579966034.794,555.176,-500.000,-585.938,-34.668,-610.352,0
1579966034.798,-952.148,-663.574,-452.148,-849.121,-343.262,0
1579966034.802,-921.387,-598.145,-460.938,46.387,-147.461,0
1579966034.806,510.254,-444.336,-624.512,-1000.000,-522.461,0
1579966034.809,370.117,-470.703,-616.699,-391.113,-630.859,0
1579966034.813,-986.328,-648.438,-527.832,-898.438,-596.191,0
1579966034.817,-901.367,-668.945,-541.016,420.898,-530.273,0
1579966034.821,632.324,-489.746,-636.719,-1000.000,-550.781,0
1579966034.825,337.402,-428.711,-643.066,-753.418,-629.395,0
1579966034.829,956.543,-586.914,-539.062,745.117,-574.219,0
1579966034.833,-922.852,-694.824,-546.387,691.406,-619.141,0
1579966034.837,861.816,-530.273,-628.418,-791.992,-572.266,0
1579966034.841,505.371,-402.832,-644.531,-1000.000,-564.453,0
1579966034.845,844.727,-520.020,-517.578,311.523,-401.367,0
1579966034.849,-958.984,-676.758,-474.609,-979.004,-413.086,0
1579966034.852,-957.520,-585.938,-630.859,-299.316,-657.227,0
1579966034.856,455.566,-383.789,-586.426,-1000.000,-260.254,0
1579966034.860,482.422,-447.266,-469.238,-111.816,-128.418,0
1579966034.864,-943.848,-669.434,-493.164,-825.195,-501.465,0
1579966034.868,-947.754,-646.973,-610.352,102.539,-670.410,0
1579966034.872,708.008,-450.684,-680.664,-1000.000,-610.352,0
1579966034.876,587.891,-435.059,-593.750,-533.691,-462.402,0
1579966034.880,-993.164,-625.977,-529.297,937.500,-562.988,0
1579966034.884,-946.289,-684.570,-575.195,456.543,-638.672,0
1579966034.888,845.703,-509.277,-687.500,-1000.000,-708.496,0
1579966034.891,649.902,-414.551,-595.703,-640.137,-388.184,0
1579966034.895,973.145,-561.035,-410.156,875.977,-65.430,0
1579966034.899,-974.121,-704.590,-497.559,758.789,-461.914,0
1579966034.903,979.004,-575.195,-668.457,-666.992,-709.961,0
1579966034.907,961.426,-429.199,-689.453,-1000.000,-661.621,0
1579966034.911,987.793,-528.320,-562.500,207.520,-512.207,0
1579966034.915,-994.629,-699.707,-513.184,-958.984,-519.531,0
1579966034.919,996.094,-607.910,-615.234,-232.910,-571.777,0
1579966034.923,-999.512,-428.711,-681.641,-1000.000,-600.586,0
1579966034.927,999.512,-480.957,-618.652,-185.059,-609.375,0
1579966034.931,999.512,-659.180,-512.695,-815.430,-498.047,0
1579966034.934,999.512,-652.832,-590.820,230.469,-591.797,0
1579966034.938,999.512,-457.031,-666.992,-1000.000,-525.391,0
1579966034.942,999.512,-426.270,-600.586,-477.051,-426.758,0
