timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1579965887.094,-969.238,-517.578,-559.570,-872.559,-630.371,0
1579965887.098,-969.238,-387.207,-595.215,-1000.000,-658.203,0
1579965887.102,-969.238,-449.219,-502.930,-353.027,-567.871,0
1579965887.106,-969.238,-609.863,-423.828,677.246,-459.473,0
1579965887.110,-969.238,-563.477,-494.141,-375.000,-483.887,0
1579965887.114,-969.238,-393.555,-552.246,-1000.000,-479.492,0
1579965887.117,-969.238,-392.090,-465.820,-688.965,-347.656,0
1579965887.121,-969.238,-565.918,-447.754,356.445,-533.691,0
1579965887.125,-969.238,-573.242,-461.914,-111.816,-395.508,0
1579965887.129,-969.238,-395.020,-478.027,-1000.000,-199.219,0
1579965887.133,-969.238,-376.465,-514.648,-944.824,-504.883,0
1579965887.137,-969.238,-526.855,-461.426,169.922,-579.102,0
1579965887.141,-969.238,-598.633,-458.008,31.250,-496.582,0
1579965887.145,-969.238,-449.707,-527.832,-1000.000,-471.191,0
1579965887.149,-969.238,-371.094,-548.340,-1000.000,-584.473,0
1579965887.153,-969.238,-471.191,-470.215,-124.023,-563.965,0
1579965887.156,-969.238,-601.074,-445.312,342.773,-561.523,0
1579965887.160,-969.238,-491.699,-513.672,-869.629,-528.320,0
1579965887.164,-969.238,-330.566,-443.848,-1000.000,-179.688,0
1579965887.168,-969.238,-386.230,-365.723,-473.145,-176.758,0
1579965887.172,-969.238,-575.195,-416.504,395.996,-555.176,0
1579965887.176,-969.238,-547.852,-512.207,-484.375,-659.668,0
1579965887.180,-969.238,-385.742,-558.594,-1000.000,-624.023,0
1579965887.184,-969.238,-369.629,-468.750,-775.391,-480.957,0
1579965887.188,-969.238,-528.320,-409.668,301.758,-534.180,0
1579965887.192,-969.238,-569.336,-467.285,-100.586,-618.652,0
1579965887.196,-969.238,-415.039,-558.105,-1000.000,-679.688,0
1579965887.199,-969.238,-347.168,-477.539,-984.375,-476.562,0
1579965887.203,-969.238,-475.098,-367.188,152.832,-382.812,0
1579965887.207,-969.238,-579.590,-381.836,215.820,-435.547,0
1579965887.211,-969.238,-444.824,-470.215,-957.520,-450.195,0
1579965887.215,-969.238,-356.445,-537.598,-1000.000,-683.105,0
1579965887.219,-969.238,-429.688,-395.996,-102.539,-391.602,0
1579965887.223,-969.238,-563.965,-286.621,611.816,-130.371,0
1579965887.227,-969.238,-501.953,-450.684,-733.887,-484.375,0
1579965887.231,-969.238,-371.094,-555.176,-1000.000,-700.684,0
1579965887.235,-969.238,-404.785,-480.957,-601.074,-617.676,0
